Frequency(GHz) s21_phase
2.8979007900000004 174.8670949112137
2.9029058 174.55688308390543
2.90791081 174.2465749743382
2.9129158199999994 173.93614886796405
2.91792083 173.6255838033358
2.92292584 173.31485956784687
2.92793085 173.00395669289665
2.93293586 172.69285644857385
2.93794087 172.3815408377938
2.9429458800000003 172.06999258999443
2.9479508899999995 171.75819515436044
2.9529559 171.44613269264795
2.957960910000001 171.133790071571
2.96296592 170.82115285484653
2.9679709300000003 170.508207294847
2.97297594 170.19494032395798
2.97798095 169.88133954559737
2.98298596 169.5673932249341
2.9879909699999994 169.25309027938832
2.99299598 168.93842026882487
2.998000989999999 168.6233733855262
3.003006 168.30794044401617
3.00801101 167.99211287058645
3.01301602 167.67588269275512
3.01802103 167.35924252846897
3.02302604 167.04218557525388
3.02803105 166.72470559916354
3.0330360600000006 166.4067969236959
3.03804107 166.08845441852827
3.0430460800000003 165.76967348824715
3.0480510900000004 165.4504500609685
3.0530561 165.13078057693124
3.05806111 164.81066197699732
3.06306612 164.49009169120637
3.0680711300000003 164.16906762724187
3.0730761399999995 163.84758815892616
3.07808115 163.5256521146974
3.08308616 163.20325876613032
3.0880911699999993 162.88040781645037
3.09309618 162.55709938910465
3.0981011900000004 162.23333401635549
3.1031062 161.90911262792807
3.10811121 161.58443653973626
3.11311622 161.25930744264411
3.1181212300000007 160.9337273913
3.12312624 160.6076987930928
3.12813125 160.28122439712783
3.13313626 159.9543072833312
3.13814127 159.62695085165296
3.14314628 159.29915881136745
3.1481512900000004 158.97093517045397
3.1531563 158.64228422511027
3.15816131 158.31321054938553
3.16316632 157.98371898492016
3.16817133 157.65381463080894
3.1731763399999995 157.32350283359196
3.17818135 156.99278917735887
3.183186360000001 156.66167947400973
3.1881913699999993 156.33017975364177
3.19319638 155.998296255054
3.19820139 155.66603541640865
3.2032064000000005 155.33340386603035
3.20821141 155.00040841333865
3.21321642 154.667056039935
3.218221430000001 154.33335389084408
3.22322644 153.99930926584767
3.22823145 153.66492961104677
3.23323646 153.3302225105215
3.23824147 152.99519567812587
3.24324648 152.65985694949637
3.24825149 152.32421427413618
3.2532565000000004 151.98827570771044
3.2582615100000005 151.65204940445693
3.263266520000001 151.31554360975767
3.268271530000001 150.97876665287265
3.27327654 150.641726939808
3.27828155 150.30443294635003
3.2832865600000005 149.96689321123873
3.28829157 149.6291163295003
3.29329658 149.29111094593452
3.29830159 148.95288574872987
3.3033066000000004 148.61444946325295
3.30831161 148.27581084597364
3.31331662 147.93697867855352
3.31832163 147.59796176204392
3.3233266400000003 147.2587689113012
3.32833165 146.91940894944764
3.33333666 146.57989070256937
3.3383416700000006 146.24022299451127
3.343346680000001 145.900414641835
3.3483516900000003 145.56047444888696
3.3533567000000004 145.22041120304235
3.35836171 144.88023367007713
3.3633667200000006 144.53995058967354
3.36837173 144.19957067104292
3.37337674 143.85910258874043
3.37838175 143.51855497855416
3.3833867600000005 143.17793643354952
3.3883917700000006 142.83725550027512
3.39339678 142.49652067503692
3.39840179 142.15574040035227
3.4034068 141.81492306150727
3.40841181 141.47407698324668
3.41341682 141.13321042659555
3.4184218299999984 140.7923315857816
3.4234268400000003 140.45144858527843
3.42843185 140.11056947700493
3.4334368600000005 139.76970223762453
3.4384418700000006 139.4288547659141
3.44344688 139.08803488031273
3.44845189 138.74725031655376
3.4534569 138.40650872540317
3.4584619099999996 138.0658176705166
3.4634669200000006 137.7251846264038
3.46847193 137.38461697648484
3.47347694 137.04412201126792
3.47848195 136.70370692663093
3.4834869599999996 136.36337882217265
3.4884919700000006 136.02314469969636
3.49349698 135.68301146178544
3.49850199 135.34298591044487
3.5035070000000004 135.00307474587916
3.5085120099999996 134.66328461087673
3.5135170200000005 134.3236219075524
3.518522030000001 133.98409306966008
3.52352704 133.6447043795305
3.52853205 133.30546201277895
3.5335370599999996 132.96637203761745
3.5385420700000005 132.6274404141944
3.54354708 132.28867299403072
3.54855209 131.95007551954637
3.5535571000000004 131.61165362363425
3.5585621100000004 131.2734128293357
3.56356712 130.9353585495722
3.56857213 130.5974960869508
3.57357714 130.2598306336394
3.57858215 129.92236727129753
3.5835871600000004 129.58511097110093
3.5885921700000005 129.24806659380252
3.59359718 128.9112388898534
3.59860219 128.57463249959892
3.6036072 128.2382519535458
3.60861221 127.90210167264301
3.61361722 127.56618596866385
3.61862223 127.23050904461016
3.62362724 126.89507499517588
3.62863225 126.55988780727569
3.63363726 126.22495136060658
3.638642270000001 125.89026942826835
3.643647280000001 125.55584567741576
3.64865229 125.22168366996726
3.6536573 124.88778686333853
3.658662310000001 124.554158611264
3.663667320000001 124.22080216460478
3.66867233 123.88772067220596
3.67367734 123.55491718181928
3.67868235 123.22239464105687
3.68368736 122.890155898336
3.68869237 122.55820370390347
3.69369738 122.22654071087764
3.69870239 121.895169476335
3.7037074 121.56409246238492
3.70871241 121.23331203730996
3.71371742 120.90283047673486
3.7187224299999992 120.57264996479456
3.72372744 120.24277259535297
3.72873245 119.91320037322411
3.733737459999999 119.58393521544043
3.73874247 119.25497895250275
3.74374748 118.92633332971015
3.74875249 118.5980000084512
3.7537575 118.2699805675361
3.75876251 117.94227650456652
3.76376752 117.61488923727984
3.76877253 117.28782010494798
3.77377754 116.96107036975896
3.77878255 116.63464121824074
3.78378756 116.30853376268496
3.78879257 115.98274904255116
3.79379758 115.65728802594764
3.798802589999999 115.33215161107928
3.8038076 115.00734062767997
3.808812610000001 114.68285583853346
3.81381762 114.35869794090928
3.81882263 114.03486756807087
3.82382764 113.71136529075858
3.82883265 113.3881916187018
3.83383766 113.06534700210402
3.83884267 112.74283183315708
3.843847680000001 112.42064644753412
3.84885269 112.09879112594028
3.8538577 111.7772660955716
3.85886271 111.45607153166712
3.86386772 111.13520755901862
3.86887273 110.81467425346314
3.87387774 110.49447164342779
3.87888275 110.17459971141376
3.88388776 109.85505839552881
3.888892770000001 109.53584759096933
3.893897780000001 109.2169671515651
3.89890279 108.89841689121612
3.9039078 108.58019658547302
3.90891281 108.26230597295458
3.91391782 107.9447447568748
3.91892283 107.6275126065104
3.92392784 107.31060915868267
3.92893285 106.994034019214
3.93393786 106.67778676439754
3.93894287 106.36186694245217
3.94394788 106.04627407494712
3.94895289 105.73100765827074
3.9539579 105.41606716501006
3.958962910000001 105.10145204541725
3.96396792 104.78716172877236
3.968972929999999 104.47319562481064
3.97397794 104.1595531250622
3.978982950000001 103.84623360427732
3.98398796 103.53323642174519
3.98899297 103.22056092264448
3.993997979999999 102.90820643938216
3.99900299 102.59617229292036
4.004008000000001 102.28445779404377
4.00901301 101.97306224469212
4.01401802 101.66198493918805
4.01902303 101.35122516552595
4.02402804 101.04078220658448
4.02903305 100.73065534137196
4.03403806 100.42084384619277
4.039043070000001 100.11134699586708
4.04404808 99.80216406486097
4.049053089999999 99.49329432846704
4.0540581 99.1847370638838
4.059063110000001 98.87649155134912
4.06406812 98.56855707519738
4.06907313 98.26093292492634
4.074078139999999 97.95361839622257
4.079083150000001 97.6466127919795
4.08408816 97.33991542324576
4.08909317 97.0335256102262
4.09409818 96.72744268317341
4.099103189999999 96.42166598330073
4.104108200000001 96.11619486364755
4.10911321 95.8110286899336
4.11411822 95.50616684135898
4.119123229999999 95.201608711366
4.12412824 94.89735370842169
4.129133250000001 94.59340125670154
4.13413826 94.28975079676778
4.139143270000001 93.98640178622664
4.14414828 93.68335370031456
4.14915329 93.38060603246234
4.154158300000001 93.07815829485294
4.15916331 92.77601001884477
4.16416832 92.47416075548242
4.16917333 92.17261007584855
4.17417834 91.87135757143037
4.179183350000001 91.57040285443306
4.18418836 91.26974555804196
4.18919337 90.96938533662367
4.19419838 90.66932186589672
4.199203389999999 90.36955484302693
4.204208400000001 90.07008398670246
4.20921341 89.77090894600968
4.21421842 89.47202966477346
4.21922343 89.17344583487879
4.224228439999999 88.87515726045012
4.229233450000001 88.57716376653579
4.23423846 88.27946519879772
4.23924347 87.98206142312716
4.24424848 87.68495232523091
4.249253490000001 87.38813781010249
4.2542585 87.09161780146515
4.259263509999999 86.79539224108399
4.26426852 86.49946108807112
4.26927353 86.20382431805142
4.27427854 85.90848192228057
4.279283550000001 85.61343390669118
4.28428856 85.31868029080346
4.28929357 85.0242211066103
4.294298580000001 84.73005639733434
4.299303590000001 84.43618621611145
4.3043086 84.14261062454858
4.30931361 83.8493296912504
4.31431862 83.55634349016806
4.319323630000001 83.26365209891394
4.32432864 82.97125559692752
4.329333650000001 82.67915406356471
4.33433866 82.38734757605324
4.33934367 82.09583620737605
4.34434868 81.80462002398664
4.349353689999999 81.51369908346946
4.3543587 81.22307343203427
4.359363709999999 80.93274310190769
4.36436872 80.64270810862229
4.36937373 80.35296844813563
4.37437874 80.06352409386831
4.379383750000001 79.77437499359475
4.38438876 79.48552106617673
4.38939377 79.19696219821121
4.394398779999999 78.9086982405048
4.39940379 78.62072900442239
4.404408800000001 78.3330542581018
4.409413809999999 78.04567372251255
4.414418820000001 77.7585870673765
4.419423830000001 77.47179390696243
4.424428839999999 77.18529379568953
4.42943385 76.89908622361759
4.43443886 76.613170611779
4.43944387 76.32754630735943
4.44444888 76.0422125787007
4.449453889999999 75.75716861019487
4.4544589 75.4724134969898
4.459463910000001 75.18794623954363
4.46446892 74.90376573802398
4.46947393 74.61987078657624
4.474478939999999 74.33626006738159
4.4794839500000005 74.0529321446026
4.48448896 73.76988545816705
4.48949397 73.48711831736149
4.49449898 73.20462889432072
4.49950399 72.9224152173189
4.5045090000000005 72.6404751639165
4.509514009999999 72.3588064539921
4.514519020000001 72.07740664255347
