level	number	indep(index, 1)	PAE_contours[0, 0, ::]
3.63773793018164948E1	5	34	6.14584007147133882E-1 / 9.41931799256969171E1
3.63773793018164948E1	5	35	6.14604878616173878E-1 / 9.41902221189773670E1
3.63773793018164948E1	5	36	6.14626107415336609E-1 / 9.41872686062756515E1
3.63773793018164948E1	5	37	6.14647684834299302E-1 / 9.41843202439261162E1
3.63773793018164948E1	5	38	6.14669602160865391E-1 / 9.41813778879590835E1
3.63773793018164948E1	5	39	6.14691850680975183E-1 / 9.41784423940969972E1
3.63773793018164948E1	5	40	6.14714421678715794E-1 / 9.41755146177504976E1
3.63773793018164948E1	5	41	6.14737306436333419E-1 / 9.41725954140151700E1
3.63773793018164948E1	5	42	6.14760496234246290E-1 / 9.41696856376681879E1
3.63773793018164948E1	5	43	6.14783982351059688E-1 / 9.41667861431653108E1
3.63773793018164948E1	5	44	6.14807756063581046E-1 / 9.41638977846382019E1
3.63773793018164948E1	5	45	6.14831808646838773E-1 / 9.41610214158918879E1
3.63773793018164948E1	5	46	6.14856131374099313E-1 / 9.41581578904025385E1
3.63773793018164948E1	5	47	6.14880715516889165E-1 / 9.41553080613154414E1
3.63773793018164948E1	5	48	6.14905552345014250E-1 / 9.41524727814432438E1
3.63773793018164948E1	5	49	6.14930633126583714E-1 / 9.41496529032644425E1
3.63773793018164948E1	5	50	6.14955949128035062E-1 / 9.41468492789221045E1
3.63773793018164948E1	5	51	6.14981491614157960E-1 / 9.41440627602228908E1
3.63773793018164948E1	5	52	6.15007251848121417E-1 / 9.41412941986362206E1
3.63773793018164948E1	5	53	6.15033221091503179E-1 / 9.41385444452937215E1
3.63773793018164948E1	5	54	6.15059390604317890E-1 / 9.41358143509889977E1
3.63773793018164948E1	5	55	6.15085751645048795E-1 / 9.41331047661775777E1
3.63773793018164948E1	5	56	6.15112295470679893E-1 / 9.41304165409770732E1
3.63773793018164948E1	5	57	6.15139013336729246E-1 / 9.41277505251676061E1
3.63773793018164948E1	5	58	6.15165896497284059E-1 / 9.41251075681926253E1
3.63773793018164948E1	5	59	6.15192936205036744E-1 / 9.41224885191596528E1
3.63773793018164948E1	5	60	6.15220123711323374E-1 / 9.41198942268416161E1
3.63773793018164948E1	5	61	6.15247450266161700E-1 / 9.41173255396781094E1
3.63773793018164948E1	5	62	6.15274907118291381E-1 / 9.41147833057771876E1
3.63773793018164948E1	5	63	6.15302485515216713E-1 / 9.41122683729172493E1
3.63773793018164948E1	5	64	6.15330176703248544E-1 / 9.41097815885490796E1
3.63773793018164948E1	5	65	6.15357971927548597E-1 / 9.41073237997983902E1
3.63773793018164948E1	5	66	6.15385862432176278E-1 / 9.41048958534683067E1
3.63773793018164948E1	5	67	6.15413839460134060E-1 / 9.41024985960422988E1
3.63773793018164948E1	5	68	6.15441894253416688E-1 / 9.41001328736873610E1
3.63773793018164948E1	5	69	6.15470018053060741E-1 / 9.40977995322572269E1
3.63773793018164948E1	5	70	6.15498202099195879E-1 / 9.40954994172960824E1
3.63773793018164948E1	5	71	6.15526437631095646E-1 / 9.40932333740423488E1
3.63773793018164948E1	5	72	6.15554715887233250E-1 / 9.40910022474328045E1
3.63773793018164948E1	5	73	6.15583028105334762E-1 / 9.40888068821068124E1
3.63773793018164948E1	5	74	6.15611365522436493E-1 / 9.40866481224109918E1
3.63773793018164948E1	5	75	6.15639719374941841E-1 / 9.40845268124039436E1
3.63773793018164948E1	5	76	6.15668080898680437E-1 / 9.40824437958613480E1
3.63773793018164948E1	5	77	6.15696441328968636E-1 / 9.40803999162811344E1
3.63773793018164948E1	5	78	6.15724791900670620E-1 / 9.40783960168891653E1
3.63773793018164948E1	5	79	6.15753123848261730E-1 / 9.40764329406447963E1
3.63773793018164948E1	5	80	6.15781428405892228E-1 / 9.40745115302470936E1
3.63773793018164948E1	5	81	6.15809696807453122E-1 / 9.40726326281408731E1
3.63773793018164948E1	5	82	6.15837920286642770E-1 / 9.40707970765232915E1
3.63773793018164948E1	5	83	6.15866090077035189E-1 / 9.40690057173505245E1
3.63773793018164948E1	5	84	6.15894197412149857E-1 / 9.40672593923446954E1
3.63773793018164948E1	5	85	6.15922233525521712E-1 / 9.40655589430011041E1
3.63773793018164948E1	5	86	6.15950189650773794E-1 / 9.40639052105956530E1
3.63773793018164948E1	5	87	6.15978057021690173E-1 / 9.40622990361924494E1
3.63773793018164948E1	5	88	6.16005826872292062E-1 / 9.40607412606517990E1
3.63773793018164948E1	5	89	6.16033490436911890E-1 / 9.40592327246382531E1
3.63773793018164948E1	5	90	6.16061038950272355E-1 / 9.40577742686290286E1
3.63773793018164948E1	5	91	6.16088463647563955E-1 / 9.40563667329226760E1
3.63773793018164948E1	5	92	6.16115755764525819E-1 / 9.40550109576477844E1
3.63773793018164948E1	5	93	6.16142906537526436E-1 / 9.40537077827722001E1
3.63773793018164948E1	5	94	6.16169907203646972E-1 / 9.40524580481122641E1
3.63773793018164948E1	5	95	6.16196749000764221E-1 / 9.40512625933424040E1
3.63773793018164948E1	5	96	6.16223423167637208E-1 / 9.40501222580049578E1
3.63773793018164948E1	5	97	6.16249920943992446E-1 / 9.40490378815200856E1
3.63773793018164948E1	5	98	6.16276233570612852E-1 / 9.40480103031961434E1

level	number	indep(index, 1)	PAE_contours[0, 5, ::]
3.63773793018164948E1	6	0	6.15566550826934566E-1 / 9.44611860845603601E1
3.63773793018164948E1	6	1	6.15545666431503857E-1 / 9.44600488144933159E1
3.63773793018164948E1	6	2	6.15524693523545174E-1 / 9.44589033122237254E1
3.63773793018164948E1	6	3	6.15503632419271618E-1 / 9.44577497694407420E1
3.63773793018164948E1	6	4	6.15482488899308766E-1 / 9.44565881061711288E1
3.63773793018164948E1	6	5	6.15461270110539171E-1 / 9.44554181745468746E1
3.63773793018164948E1	6	6	6.15439983200012186E-1 / 9.44542398267276795E1
3.63773793018164948E1	6	7	6.15418635314945561E-1 / 9.44530529149017894E1
3.63773793018164948E1	6	8	6.15397233602729354E-1 / 9.44518572912867249E1
3.63773793018164948E1	6	9	6.15375785210926551E-1 / 9.44506528081302932E1
3.63773793018164948E1	6	10	6.15354297287276442E-1 / 9.44494393177114411E1
3.63773793018164948E1	6	11	6.15332776979697460E-1 / 9.44482166723410721E1
3.63773793018164948E1	6	12	6.15311231436288519E-1 / 9.44469847243632898E1
3.63773793018164948E1	6	13	6.15289667805332119E-1 / 9.44457433261561263E1
3.63773793018164948E1	6	14	6.15268093235297187E-1 / 9.44444923301327499E1
3.63773793018164948E1	6	15	6.15246514874840944E-1 / 9.44432315887425133E1
3.63773793018164948E1	6	16	6.15224939872812104E-1 / 9.44419609544720728E1
3.63773793018164948E1	6	17	6.15203375378253536E-1 / 9.44406802798464895E1
3.63773793018164948E1	6	18	6.15181828540404574E-1 / 9.44393894174304549E1
3.63773793018164948E1	6	19	6.15160306508704302E-1 / 9.44380882198294636E1
3.63773793018164948E1	6	20	6.15138816432793867E-1 / 9.44367765396911452E1
3.63773793018164948E1	6	21	6.15117365462519317E-1 / 9.44354542297064725E1
3.63773793018164948E1	6	22	6.15095960747934800E-1 / 9.44341211426111293E1
3.63773793018164948E1	6	23	6.15074609439305231E-1 / 9.44327771311868247E1
3.63773793018164948E1	6	24	6.15053318687110018E-1 / 9.44314220482627320E1
3.63773793018164948E1	6	25	6.15032095642044041E-1 / 9.44300557467168389E1
3.63773793018164948E1	6	26	6.15010947455022805E-1 / 9.44286780794775105E1
3.63773793018164948E1	6	27	6.14989881277184924E-1 / 9.44272888995248749E1
3.63773793018164948E1	6	28	6.14968904259893900E-1 / 9.44258880598924577E1
3.63773793018164948E1	6	29	6.14948023554743273E-1 / 9.44244754136686204E1
3.63773793018164948E1	6	30	6.14927246313558751E-1 / 9.44230508139982661E1
3.63773793018164948E1	6	31	6.14906579688400878E-1 / 9.44216141140843845E1
3.63773793018164948E1	6	32	6.14886030831569474E-1 / 9.44201651671898290E1
3.63773793018164948E1	6	33	6.14865606895605943E-1 / 9.44187038266388967E1
3.63773793018164948E1	6	34	6.14845315033297801E-1 / 9.44172299458191233E1
3.63773793018164948E1	6	35	6.14825162397680014E-1 / 9.44157433781830235E1
3.63773793018164948E1	6	36	6.14805156142040410E-1 / 9.44142439772499209E1
3.63773793018164948E1	6	37	6.14785303419922968E-1 / 9.44127315966078129E1
3.63773793018164948E1	6	38	6.14765611385129240E-1 / 9.44112060899151651E1
3.63773793018164948E1	6	39	6.14746087191724122E-1 / 9.44096673109028295E1
3.63773793018164948E1	6	40	6.14726737994038253E-1 / 9.44081151133760699E1
3.63773793018164948E1	6	41	6.14707570946672632E-1 / 9.44065493512164444E1
3.63773793018164948E1	6	42	6.14688593204500577E-1 / 9.44049698783838309E1
3.63773793018164948E1	6	43	6.14669811922672871E-1 / 9.44033765489184873E1
3.63773793018164948E1	6	44	6.14651234256620604E-1 / 9.44017692169431655E1
3.63773793018164948E1	6	45	6.14632867362059798E-1 / 9.44001477366651365E1
3.63773793018164948E1	6	46	6.14614718394994242E-1 / 9.43985119623783575E1
3.63773793018164948E1	6	47	6.14596794511719136E-1 / 9.43968617484657457E1
3.63773793018164948E1	6	48	6.14579102868826332E-1 / 9.43951969494012033E1
3.63773793018164948E1	6	49	6.14561650623207001E-1 / 9.43935174197521221E1
3.63773793018164948E1	6	50	6.14544444932055622E-1 / 9.43918230141813375E1
3.63773793018164948E1	6	51	6.14527492952874344E-1 / 9.43901135874497932E1
3.63773793018164948E1	6	52	6.14510801843477150E-1 / 9.43883889944185839E1
3.63773793018164948E1	6	53	6.14494378761993332E-1 / 9.43866490900515309E1
3.63773793018164948E1	6	54	6.14478230866871122E-1 / 9.43848937294175094E1
3.63773793018164948E1	6	55	6.14462365316883474E-1 / 9.43831227676929529E1
3.63773793018164948E1	6	56	6.14446789271130633E-1 / 9.43813360601642692E1
3.63773793018164948E1	6	57	6.14431509889044492E-1 / 9.43795334622304161E1
3.63773793018164948E1	6	58	6.14416534330393471E-1 / 9.43777148294053703E1
3.63773793018164948E1	6	59	6.14401869755286345E-1 / 9.43758800173208456E1
3.63773793018164948E1	6	60	6.14387523324176588E-1 / 9.43740288817287443E1
3.63773793018164948E1	6	61	6.14373502197865928E-1 / 9.43721612785039454E1
3.63773793018164948E1	6	62	6.14359813537510391E-1 / 9.43702770636468635E1
3.63773793018164948E1	6	63	6.14346464504622691E-1 / 9.43683760932863080E1
3.63773793018164948E1	6	64	6.14333462261078367E-1 / 9.43664582236820948E1
3.63773793018164948E1	6	65	6.14320813969118884E-1 / 9.43645233112278703E1
3.63773793018164948E1	6	66	6.14308526791356524E-1 / 9.43625712124539895E1
3.63773793018164948E1	6	67	6.14296607890779356E-1 / 9.43606017840302513E1
3.63773793018164948E1	6	68	6.14285064430755234E-1 / 9.43586148827688831E1
3.63773793018164948E1	6	69	6.14273903575036773E-1 / 9.43566103656273825E1
3.63773793018164948E1	6	70	6.14263132487764896E-1 / 9.43545880897114841E1
3.63773793018164948E1	6	71	6.14252758333475057E-1 / 9.43525479122781441E1
3.63773793018164948E1	6	72	6.14242788277100615E-1 / 9.43504896907385060E1
3.63773793018164948E1	6	73	6.14233229483978604E-1 / 9.43484132826610100E1
3.63773793018164948E1	6	74	6.14224089119852845E-1 / 9.43463185457744657E1
3.63773793018164948E1	6	75	6.14215374350880605E-1 / 9.43442053379710543E1
3.63773793018164948E1	6	76	6.14207092343636152E-1 / 9.43420735173095260E1
3.63773793018164948E1	6	77	6.14199250265115548E-1 / 9.43399229420184859E1
3.63773793018164948E1	6	78	6.14191855282742516E-1 / 9.43377534704993792E1
3.63773793018164948E1	6	79	6.14184914564372342E-1 / 9.43355649613299008E1
3.63773793018164948E1	6	80	6.14178435278296408E-1 / 9.43333572732671399E1
3.63773793018164948E1	6	81	6.14172424593248589E-1 / 9.43311302652509553E1
3.63773793018164948E1	6	82	6.14166889678409600E-1 / 9.43288837964072613E1
3.63773793018164948E1	6	83	6.14161837703411262E-1 / 9.43266177260514027E1
3.63773793018164948E1	6	84	6.14157275838341565E-1 / 9.43243319136915304E1
3.63773793018164948E1	6	85	6.14153211253751685E-1 / 9.43220262190320469E1
3.63773793018164948E1	6	86	6.14149651120658202E-1 / 9.43197005019770529E1
3.63773793018164948E1	6	87	6.14146602610550474E-1 / 9.43173546226337400E1
3.63773793018164948E1	6	88	6.14144072895394100E-1 / 9.43149884413160677E1
3.63773793018164948E1	6	89	6.14142069147637670E-1 / 9.43126018185481385E1
3.63773793018164948E1	6	90	6.14140598540216764E-1 / 9.43101946150678749E1
3.63773793018164948E1	6	91	6.14139668246559367E-1 / 9.43077666918306257E1
3.63773793018164948E1	6	92	6.14139285440591998E-1 / 9.43053179100127359E1
3.63773793018164948E1	6	93	6.14139457296743263E-1 / 9.43028481310152067E1
3.63773793018164948E1	6	94	6.14140190989951051E-1 / 9.43003572164674964E1
3.63773793018164948E1	6	95	6.14141493695666796E-1 / 9.42978450282310909E1
3.63773793018164948E1	6	96	6.14143372589860803E-1 / 9.42953114284033589E1
3.63773793018164948E1	6	97	6.14145834849027850E-1 / 9.42927562793213347E1
3.63773793018164948E1	6	98	6.14148887650192421E-1 / 9.42901794435654139E1

level	number	indep(index, 1)	PAE_contours[0, 6, ::]
3.63773793018164948E1	7	0	6.17353344948542659E-1 / 9.44908013407173186E1
3.63773793018164948E1	7	1	6.17336046101882907E-1 / 9.44917271377534540E1
3.63773793018164948E1	7	2	6.17318761850930819E-1 / 9.44926193567856387E1
3.63773793018164948E1	7	3	6.17301491125332191E-1 / 9.44934782551779229E1
3.63773793018164948E1	7	4	6.17284232855530046E-1 / 9.44943040903335785E1
3.63773793018164948E1	7	5	6.17266985972749538E-1 / 9.44950971196944423E1
3.63773793018164948E1	7	6	6.17249749408981696E-1 / 9.44958576007404005E1
3.63773793018164948E1	7	7	6.17232522096965752E-1 / 9.44965857909886431E1
3.63773793018164948E1	7	8	6.17215302970176438E-1 / 9.44972819479931836E1
3.63773793018164948E1	7	9	6.17198090962805956E-1 / 9.44979463293441668E1
3.63773793018164948E1	7	10	6.17180885009749147E-1 / 9.44985791926674423E1
3.63773793018164948E1	7	11	6.17163684046588035E-1 / 9.44991807956238183E1
3.63773793018164948E1	7	12	6.17146487009576994E-1 / 9.44997513959086000E1
3.63773793018164948E1	7	13	6.17129292835627297E-1 / 9.45002912512510740E1
3.63773793018164948E1	7	14	6.17112100462291391E-1 / 9.45008006194138694E1
3.63773793018164948E1	7	15	6.17094908827749222E-1 / 9.45012797581924602E1
3.63773793018164948E1	7	16	6.17077716870792514E-1 / 9.45017289254147208E1
3.63773793018164948E1	7	17	6.17060523530810912E-1 / 9.45021483789402872E1
3.63773793018164948E1	7	18	6.17043327747776438E-1 / 9.45025383766601479E1
3.63773793018164948E1	7	19	6.17026128462229728E-1 / 9.45028991764960757E1
3.63773793018164948E1	7	20	6.17008924615265908E-1 / 9.45032310364002015E1
3.63773793018164948E1	7	21	6.16991715148519670E-1 / 9.45035342143544810E1
3.63773793018164948E1	7	22	6.16974499004152577E-1 / 9.45038089683703042E1
3.63773793018164948E1	7	23	6.16957275124837423E-1 / 9.45040555564879625E1
3.63773793018164948E1	7	24	6.16940042453745985E-1 / 9.45042742367761868E1
3.63773793018164948E1	7	25	6.16922799934534272E-1 / 9.45044652673317742E1
3.63773793018164948E1	7	26	6.16905546511329561E-1 / 9.45046289062791800E1
3.63773793018164948E1	7	27	6.16888281128717075E-1 / 9.45047654117699132E1
3.63773793018164948E1	7	28	6.16871002731726037E-1 / 9.45048750419823236E1
3.63773793018164948E1	7	29	6.16853710265817679E-1 / 9.45049580551211221E1
3.63773793018164948E1	7	30	6.16836402676870676E-1 / 9.45050147094169191E1
3.63773793018164948E1	7	31	6.16819078911169516E-1 / 9.45050452631259752E1
3.63773793018164948E1	7	32	6.16801737915391080E-1 / 9.45050499745296868E1
3.63773793018164948E1	7	33	6.16784378636592301E-1 / 9.45050291019342481E1
3.63773793018164948E1	7	34	6.16767000022197465E-1 / 9.45049829036704203E1
3.63773793018164948E1	7	35	6.16749601019985505E-1 / 9.45049116380929810E1
3.63773793018164948E1	7	36	6.16732180578078459E-1 / 9.45048155635804576E1
3.63773793018164948E1	7	37	6.16714737644929034E-1 / 9.45046949385349144E1
3.63773793018164948E1	7	38	6.16697271169307726E-1 / 9.45045500213814016E1
3.63773793018164948E1	7	39	6.16679780100291985E-1 / 9.45043810705678489E1
3.63773793018164948E1	7	40	6.16662263387254495E-1 / 9.45041883445646036E1
3.63773793018164948E1	7	41	6.16644719979850642E-1 / 9.45039721018642531E1
3.63773793018164948E1	7	42	6.16627148828007243E-1 / 9.45037326009812162E1
3.63773793018164948E1	7	43	6.16609548881912062E-1 / 9.45034701004515654E1
3.63773793018164948E1	7	44	6.16591919092001373E-1 / 9.45031848588327072E1
3.63773793018164948E1	7	45	6.16574258408949216E-1 / 9.45028771347031160E1
3.63773793018164948E1	7	46	6.16556565783656385E-1 / 9.45025471866620670E1
3.63773793018164948E1	7	47	6.16538840167240121E-1 / 9.45021952733294412E1
3.63773793018164948E1	7	48	6.16521080511022213E-1 / 9.45018216533454769E1
3.63773793018164948E1	7	49	6.16503285766518871E-1 / 9.45014265853704494E1
3.63773793018164948E1	7	50	6.16485454885430784E-1 / 9.45010103280846003E1
3.63773793018164948E1	7	51	6.16467586819631741E-1 / 9.45005731401878357E1
3.63773793018164948E1	7	52	6.16449680521159316E-1 / 9.45001152803994771E1
3.63773793018164948E1	7	53	6.16431734942203580E-1 / 9.44996370074582437E1
3.63773793018164948E1	7	54	6.16413749035098402E-1 / 9.44991385801218620E1
3.63773793018164948E1	7	55	6.16395721752310521E-1 / 9.44986202571670297E1
3.63773793018164948E1	7	56	6.16377652046430224E-1 / 9.44980822973892209E1
3.63773793018164948E1	7	57	6.16359538870161749E-1 / 9.44975249596024369E1
3.63773793018164948E1	7	58	6.16341381176313696E-1 / 9.44969485026392597E1
3.63773793018164948E1	7	59	6.16323177917789256E-1 / 9.44963531853504790E1
3.63773793018164948E1	7	60	6.16304928047577860E-1 / 9.44957392666050922E1
3.63773793018164948E1	7	61	6.16286630518745415E-1 / 9.44951070052902153E1
3.63773793018164948E1	7	62	6.16268284284425150E-1 / 9.44944566603108527E1
3.63773793018164948E1	7	63	6.16249888297808912E-1 / 9.44937884905898606E1
3.63773793018164948E1	7	64	6.16231441512139000E-1 / 9.44931027550678948E1
3.63773793018164948E1	7	65	6.16212942880698389E-1 / 9.44923997127031967E1
3.63773793018164948E1	7	66	6.16194391356803450E-1 / 9.44916796224716649E1
3.63773793018164948E1	7	67	6.16175785893794448E-1 / 9.44909427433666238E1
3.63773793018164948E1	7	68	6.16157125445027987E-1 / 9.44901893343989663E1
3.63773793018164948E1	7	69	6.16138408963869200E-1 / 9.44894196545968690E1
3.63773793018164948E1	7	70	6.16119635403682864E-1 / 9.44886339630059702E1
3.63773793018164948E1	7	71	6.16100803717825940E-1 / 9.44878325186891566E1
3.63773793018164948E1	7	72	6.16081912859639846E-1 / 9.44870155807266521E1
3.63773793018164948E1	7	73	6.16062961782443264E-1 / 9.44861834082159291E1
3.63773793018164948E1	7	74	6.16043949439523697E-1 / 9.44853362602717972E1
3.63773793018164948E1	7	75	6.16024874784130816E-1 / 9.44844743960262612E1
3.63773793018164948E1	7	76	6.16005736769469259E-1 / 9.44835980746286808E1
3.63773793018164948E1	7	77	6.15986534348691084E-1 / 9.44827075552456819E1
3.63773793018164948E1	7	78	6.15967266474889197E-1 / 9.44818030970612099E1
3.63773793018164948E1	7	79	6.15947932101089979E-1 / 9.44808849592766187E1
3.63773793018164948E1	7	80	6.15928530180247158E-1 / 9.44799534011106701E1
3.63773793018164948E1	7	81	6.15909059665235148E-1 / 9.44790086817995345E1
3.63773793018164948E1	7	82	6.15889519508841854E-1 / 9.44780510605969326E1
3.63773793018164948E1	7	83	6.15869908663763077E-1 / 9.44770807967742599E1
3.63773793018164948E1	7	84	6.15850226082596386E-1 / 9.44760981496205154E1
3.63773793018164948E1	7	85	6.15830470717833656E-1 / 9.44751033784424621E1
3.63773793018164948E1	7	86	6.15810641521857693E-1 / 9.44740967425647682E1
3.63773793018164948E1	7	87	6.15790737446933001E-1 / 9.44730785013300611E1
3.63773793018164948E1	7	88	6.15770757445203376E-1 / 9.44720489140990693E1
3.63773793018164948E1	7	89	6.15750700468684009E-1 / 9.44710082402507290E1
3.63773793018164948E1	7	90	6.15730565469256952E-1 / 9.44699567391822725E1
3.63773793018164948E1	7	91	6.15710351398666056E-1 / 9.44688946703095134E1
3.63773793018164948E1	7	92	6.15690057208510755E-1 / 9.44678222930668454E1
3.63773793018164948E1	7	93	6.15669681850241801E-1 / 9.44667398669074743E1
3.63773793018164948E1	7	94	6.15649224275156204E-1 / 9.44656476513035770E1
3.63773793018164948E1	7	95	6.15628683434392343E-1 / 9.44645459057464976E1
3.63773793018164948E1	7	96	6.15608058278924908E-1 / 9.44634348897468534E1
3.63773793018164948E1	7	97	6.15587347759561077E-1 / 9.44623148628348375E1
