level	number	indep(index, 1)	GainTransducerContours[0, 0, ::]
1.19999999999999996E1	33	71	1.16089587370266645E-1 / -3.25896007029289958E1
1.19999999999999996E1	33	72	1.16362174147088782E-1 / -3.24072420517068860E1
1.19999999999999996E1	33	73	1.16633897475798576E-1 / -3.22271207606567733E1
1.19999999999999996E1	33	74	1.16904749478247250E-1 / -3.20491877144011639E1
1.19999999999999996E1	33	75	1.17174723577806006E-1 / -3.18733944172789441E1
1.19999999999999996E1	33	76	1.17443814466201535E-1 / -3.16996929866879551E1
1.19999999999999996E1	33	77	1.17712018071278823E-1 / -3.15280361462317504E1
1.19999999999999996E1	33	78	1.17979331525673814E-1 / -3.13583772186978349E1
1.19999999999999996E1	33	79	1.18245753136377330E-1 / -3.11906701188920454E1
1.19999999999999996E1	33	80	1.18511282355173364E-1 / -3.10248693463526148E1
1.19999999999999996E1	33	81	1.18775919749932668E-1 / -3.08609299779659274E1
1.19999999999999996E1	33	82	1.19039666976744885E-1 / -3.06988076605042082E1
1.19999999999999996E1	33	83	1.19302526752871207E-1 / -3.05384586031043614E1
1.19999999999999996E1	33	84	1.19564502830500019E-1 / -3.03798395697056822E1
1.19999999999999996E1	33	85	1.19825599971288477E-1 / -3.02229078714629340E1
1.19999999999999996E1	33	86	1.20085823921672952E-1 / -3.00676213591503316E1
1.19999999999999996E1	33	87	1.20345181388930866E-1 / -2.99139384155705068E1
1.19999999999999996E1	33	88	1.20603680017978299E-1 / -2.97618179479819833E1
1.19999999999999996E1	33	89	1.20861328368885879E-1 / -2.96112193805572144E1
1.19999999999999996E1	33	90	1.21118135895097434E-1 / -2.94621026468828306E1
1.19999999999999996E1	33	91	1.21374112922335464E-1 / -2.93144281825123354E1
1.19999999999999996E1	33	92	1.21629270628177166E-1 / -2.91681569175813227E1
1.19999999999999996E1	33	93	1.21883621022286492E-1 / -2.90232502694938210E1
1.19999999999999996E1	33	94	1.22137176927286539E-1 / -2.88796701356883379E1
1.19999999999999996E1	33	95	1.22389951960257504E-1 / -2.87373788864909141E1
1.19999999999999996E1	33	96	1.22641960514845771E-1 / -2.85963393580623748E1
1.19999999999999996E1	33	97	1.22893217743970018E-1 / -2.84565148454459393E1
1.19999999999999996E1	33	98	1.23143739543109731E-1 / -2.83178690957211021E1
level	number	indep(index, 1)	GainTransducerContours[4, 33, ::]
1.19999999999999996E1	34	0	9.45981333244439071E-2 / -8.96457950772331813E1
1.19999999999999996E1	34	1	9.45064371069462084E-2 / -8.93342642978275592E1
1.19999999999999996E1	34	2	9.44164668756187453E-2 / -8.90209631080200481E1
1.19999999999999996E1	34	3	9.43282415504160987E-2 / -8.87058950606065721E1
1.19999999999999996E1	34	4	9.42417802376495040E-2 / -8.83890638880162882E1
1.19999999999999996E1	34	5	9.41571022295177329E-2 / -8.80704735058030508E1
1.19999999999999996E1	34	6	9.40742270035902095E-2 / -8.77501280161410158E1
1.19999999999999996E1	34	7	9.39931742222409561E-2 / -8.74280317113216299E1
1.19999999999999996E1	34	8	9.39139637320318421E-2 / -8.71041890772492344E1
1.19999999999999996E1	34	9	9.38366155630439280E-2 / -8.67786047969329566E1
1.19999999999999996E1	34	10	9.37611499281552163E-2 / -8.64512837539711398E1
1.19999999999999996E1	34	11	9.36875872222637085E-2 / -8.61222310360263066E1
1.19999999999999996E1	34	12	9.36159480214541517E-2 / -8.57914519382866914E1
1.19999999999999996E1	34	13	9.35462530821074090E-2 / -8.54589519669119113E1
1.19999999999999996E1	34	14	9.34785233399508186E-2 / -8.51247368424587769E1
1.19999999999999996E1	34	15	9.34127799090483357E-2 / -8.47888125032845608E1
1.19999999999999996E1	34	16	9.33490440807295307E-2 / -8.44511851089239407E1
1.19999999999999996E1	34	17	9.32873373224554570E-2 / -8.41118610434358516E1
1.19999999999999996E1	34	18	9.32276812766210128E-2 / -8.37708469187171900E1
1.19999999999999996E1	34	19	9.31700977592921120E-2 / -8.34281495777791093E1
1.19999999999999996E1	34	20	9.31146087588763116E-2 / -8.30837760979824402E1
1.19999999999999996E1	34	21	9.30612364347267906E-2 / -8.27377337942283120E1
1.19999999999999996E1	34	22	9.30100031156773532E-2 / -8.23900302220998348E1
1.19999999999999996E1	34	23	9.29609312985083491E-2 / -8.20406731809510426E1
1.19999999999999996E1	34	24	9.29140436463421793E-2 / -8.16896707169388314E1
1.19999999999999996E1	34	25	9.28693629869676407E-2 / -8.13370311259939172E1
1.19999999999999996E1	34	26	9.28269123110920980E-2 / -8.09827629567263507E1
1.19999999999999996E1	34	27	9.27867147705206818E-2 / -8.06268750132614187E1
1.19999999999999996E1	34	28	9.27487936762619825E-2 / -8.02693763580016117E1
1.19999999999999996E1	34	29	9.27131724965595438E-2 / -7.99102763143102646E1
1.19999999999999996E1	34	30	9.26798748548481832E-2 / -7.95495844691122755E1
1.19999999999999996E1	34	31	9.26489245276349038E-2 / -7.91873106754075717E1
1.19999999999999996E1	34	32	9.26203454423042416E-2 / -7.88234650546929494E1
1.19999999999999996E1	34	33	9.25941616748466956E-2 / -7.84580579992871030E1
1.19999999999999996E1	34	34	9.25703974475111480E-2 / -7.80911001745553790E1
1.19999999999999996E1	34	35	9.25490771263799239E-2 / -7.77226025210283922E1
1.19999999999999996E1	34	36	9.25302252188671659E-2 / -7.73525762564109698E1
1.19999999999999996E1	34	37	9.25138663711397946E-2 / -7.69810328774762098E1
1.19999999999999996E1	34	38	9.25000253654618732E-2 / -7.66079841618403368E1
1.19999999999999996E1	34	39	9.24887271174613623E-2 / -7.62334421696136122E1
1.19999999999999996E1	34	40	9.24799966733206880E-2 / -7.58574192449229123E1
1.19999999999999996E1	34	41	9.24738592068903564E-2 / -7.54799280173013720E1
1.19999999999999996E1	34	42	9.24703400167268441E-2 / -7.51009814029404765E1
1.19999999999999996E1	34	43	9.24694645230545298E-2 / -7.47205926058004621E1
1.19999999999999996E1	34	44	9.24712582646528780E-2 / -7.43387751185742918E1
1.19999999999999996E1	34	45	9.24757468956690687E-2 / -7.39555427235011553E1
1.19999999999999996E1	34	46	9.24829561823571922E-2 / -7.35709094930250096E1
1.19999999999999996E1	34	47	9.24929119997446492E-2 / -7.31848897902943474E1
1.19999999999999996E1	34	48	9.25056403282269990E-2 / -7.27974982694985151E1
1.19999999999999996E1	34	49	9.25211672500921800E-2 / -7.24087498760373194E1
1.19999999999999996E1	34	50	9.25395189459753098E-2 / -7.20186598465194816E1
1.19999999999999996E1	34	51	9.25607216912456110E-2 / -7.16272437085865210E1
1.19999999999999996E1	34	52	9.25848018523265281E-2 / -7.12345172805582383E1
1.19999999999999996E1	34	53	9.26117923590371639E-2 / -7.08405044681485840E1
1.19999999999999996E1	34	54	9.26417514322346847E-2 / -7.04452608549073744E1
1.19999999999999996E1	34	55	9.26747419168018283E-2 / -7.00488506434182234E1
1.19999999999999996E1	34	56	9.27108245954444321E-2 / -6.96513388740905004E1
1.19999999999999996E1	34	57	9.27500581522616940E-2 / -6.92527913880096957E1
1.19999999999999996E1	34	58	9.27924991376307418E-2 / -6.88532747881301255E1
1.19999999999999996E1	34	59	9.28382019344729059E-2 / -6.84528563988739780E1
1.19999999999999996E1	34	60	9.28872187259681326E-2 / -6.80516042242070984E1
1.19999999999999996E1	34	61	9.29395994647807022E-2 / -6.76495869042664300E1
1.19999999999999996E1	34	62	9.29953918438580196E-2 / -6.72468736706193404E1
1.19999999999999996E1	34	63	9.30546412688600810E-2 / -6.68435343002399840E1
1.19999999999999996E1	34	64	9.31173908322754862E-2 / -6.64396390682918803E1
1.19999999999999996E1	34	65	9.31836812892762723E-2 / -6.60352586998108926E1
1.19999999999999996E1	34	66	9.32535510353596564E-2 / -6.56304643203859861E1
1.19999999999999996E1	34	67	9.33270360858227122E-2 / -6.52253274059394350E1
1.19999999999999996E1	34	68	9.34041700571104982E-2 / -6.48199197317108577E1
1.19999999999999996E1	34	69	9.34849841500761691E-2 / -6.44143133205528251E1
1.19999999999999996E1	34	70	9.35695071351851482E-2 / -6.40085803906479800E1
1.19999999999999996E1	34	71	9.36577653396939169E-2 / -6.36027933027597214E1
1.19999999999999996E1	34	72	9.37497826368269571E-2 / -6.31970245071305925E1
1.19999999999999996E1	34	73	9.38455804369734459E-2 / -6.27913464901430984E1
1.19999999999999996E1	34	74	9.39451776809188210E-2 / -6.23858317208591195E1
1.19999999999999996E1	34	75	9.40485908351231181E-2 / -6.19805525975541105E1
1.19999999999999996E1	34	76	9.41558338890524205E-2 / -6.15755813943621710E1
1.19999999999999996E1	34	77	9.42669183545661760E-2 / -6.11709902081480283E1
1.19999999999999996E1	34	78	9.43818532673576449E-2 / -6.07668509057201689E1
1.19999999999999996E1	34	79	9.45006451904404976E-2 / -6.03632350714989308E1
1.19999999999999996E1	34	80	9.46232982196699979E-2 / -5.99602139557506675E1
1.19999999999999996E1	34	81	9.47498139912832826E-2 / -5.95578584234975672E1
1.19999999999999996E1	34	82	9.48801916914373678E-2 / -5.91562389042095393E1
1.19999999999999996E1	34	83	9.50144280677212194E-2 / -5.87554253423818018E1
1.19999999999999996E1	34	84	9.51525174426121012E-2 / -5.83554871490984350E1
1.19999999999999996E1	34	85	9.52944517288439918E-2 / -5.79564931546782969E1
1.19999999999999996E1	34	86	9.54402204466504678E-2 / -5.75585115624954646E1
1.19999999999999996E1	34	87	9.55898107428420651E-2 / -5.71616099040626757E1
1.19999999999999996E1	34	88	9.57432074116734100E-2 / -5.67658549954604474E1
1.19999999999999996E1	34	89	9.59003929174527947E-2 / -5.63713128951909059E1
1.19999999999999996E1	34	90	9.60613474188433614E-2 / -5.59780488635291196E1
1.19999999999999996E1	34	91	9.62260487948020327E-2 / -5.55861273234403086E1
1.19999999999999996E1	34	92	9.63944726720997025E-2 / -5.51956118231252013E1
1.19999999999999996E1	34	93	9.65665924543635157E-2 / -5.48065650002503801E1
1.19999999999999996E1	34	94	9.67423793525801123E-2 / -5.44190485479150077E1
1.19999999999999996E1	34	95	9.69218024169960124E-2 / -5.40331231823990699E1
1.19999999999999996E1	34	96	9.71048285703500724E-2 / -5.36488486127327402E1
1.19999999999999996E1	34	97	9.72914226423710105E-2 / -5.32662835121205802E1
1.19999999999999996E1	34	98	9.74815474054719999E-2 / -5.28854854912483230E1
level	number	indep(index, 1)	GainTransducerContours[4, 34, ::]
1.19999999999999996E1	35	0	1.09420504740220403E-1 / -1.12034619394675916E2
1.19999999999999996E1	35	1	1.09232851758292360E-1 / -1.11865447402475038E2
1.19999999999999996E1	35	2	1.09045699693167797E-1 / -1.11695783307489949E2
1.19999999999999996E1	35	3	1.08859044731426580E-1 / -1.11525604099718967E2
1.19999999999999996E1	35	4	1.08672883565683276E-1 / -1.11354886585735668E2
1.19999999999999996E1	35	5	1.08487213399003513E-1 / -1.11183607389908889E2
1.19999999999999996E1	35	6	1.08302031949487443E-1 / -1.11011742955674286E2
1.19999999999999996E1	35	7	1.08117337455021034E-1 / -1.10839269546861408E2
1.19999999999999996E1	35	8	1.07933128678197643E-1 / -1.10666163249081162E2
1.19999999999999996E1	35	9	1.07749404911412072E-1 / -1.10492399971177968E2
1.19999999999999996E1	35	10	1.07566165982128337E-1 / -1.10317955446752203E2
1.19999999999999996E1	35	11	1.07383412258323152E-1 / -1.10142805235757657E2
1.19999999999999996E1	35	12	1.07201144654106795E-1 / -1.09966924726179216E2
1.19999999999999996E1	35	13	1.07019364635522773E-1 / -1.09790289135796693E2
1.19999999999999996E1	35	14	1.06838074226527602E-1 / -1.09612873514040121E2
1.19999999999999996E1	35	15	1.06657276015152425E-1 / -1.09434652743942595E2
1.19999999999999996E1	35	16	1.06476973159847077E-1 / -1.09255601544196734E2
1.19999999999999996E1	35	17	1.06297169396008218E-1 / -1.09075694471321194E2
1.19999999999999996E1	35	18	1.06117869042692137E-1 / -1.08894905921943241E2
1.19999999999999996E1	35	19	1.05939077009513349E-1 / -1.08713210135205118E2
1.19999999999999996E1	35	20	1.05760798803729283E-1 / -1.08530581195299924E2
1.19999999999999996E1	35	21	1.05583040537511863E-1 / -1.08346993034145322E2
1.19999999999999996E1	35	22	1.05405808935406542E-1 / -1.08162419434201706E2
1.19999999999999996E1	35	23	1.05229111341978276E-1 / -1.07976834031442692E2
1.19999999999999996E1	35	24	1.05052955729645592E-1 / -1.07790210318486057E2
1.19999999999999996E1	35	25	1.04877350706701433E-1 / -1.07602521647892746E2
1.19999999999999996E1	35	26	1.04702305525521311E-1 / -1.07413741235642712E2
1.19999999999999996E1	35	27	1.04527830090957652E-1 / -1.07223842164795813E2
1.19999999999999996E1	35	28	1.04353934968920159E-1 / -1.07032797389346923E2
1.19999999999999996E1	35	29	1.04180631395140555E-1 / -1.06840579738283981E2
1.19999999999999996E1	35	30	1.04007931284121047E-1 / -1.06647161919858413E2
1.19999999999999996E1	35	31	1.03835847238264578E-1 / -1.06452516526077590E2
1.19999999999999996E1	35	32	1.03664392557185758E-1 / -1.06256616037428708E2
1.19999999999999996E1	35	33	1.03493581247199673E-1 / -1.06059432827844691E2
1.19999999999999996E1	35	34	1.03323428030986864E-1 / -1.05860939169921786E2
1.19999999999999996E1	35	35	1.03153948357431990E-1 / -1.05661107240399410E2
1.19999999999999996E1	35	36	1.02985158411632605E-1 / -1.05459909125913698E2
1.19999999999999996E1	35	37	1.02817075125075319E-1 / -1.05257316829034497E2
1.19999999999999996E1	35	38	1.02649716185976159E-1 / -1.05053302274597904E2
1.19999999999999996E1	35	39	1.02483100049779741E-1 / -1.04847837316345371E2
1.19999999999999996E1	35	40	1.02317245949814928E-1 / -1.04640893743880925E2
1.19999999999999996E1	35	41	1.02152173908100408E-1 / -1.04432443289958421E2
1.19999999999999996E1	35	42	1.01987904746296554E-1 / -1.04222457638110511E2
1.19999999999999996E1	35	43	1.01824460096796621E-1 / -1.04010908430632076E2
1.19999999999999996E1	35	44	1.01661862413952897E-1 / -1.03797767276929576E2
1.19999999999999996E1	35	45	1.01500134985429469E-1 / -1.03583005762249569E2
1.19999999999999996E1	35	46	1.01339301943676574E-1 / -1.03366595456798382E2
1.19999999999999996E1	35	47	1.01179388277517512E-1 / -1.03148507925266175E2
1.19999999999999996E1	35	48	1.01020419843841003E-1 / -1.02928714736767590E2
1.19999999999999996E1	35	49	1.00862423379390465E-1 / -1.02707187475212569E2
1.19999999999999996E1	35	50	1.00705426512640428E-1 / -1.02483897750119457E2
1.19999999999999996E1	35	51	1.00549454537750838E-1 / -1.02258821672899503E2
1.19999999999999996E1	35	52	1.00394520464561898E-1 / -1.02031953259940633E2
1.19999999999999996E1	35	53	1.00240634305316934E-1 / -1.01803291038470123E2
1.19999999999999996E1	35	54	1.00087806251541545E-1 / -1.01572833582878763E2
1.19999999999999996E1	35	55	9.99360466743464215E-2 / -1.01340579516506502E2
1.19999999999999996E1	35	56	9.97853661247378199E-2 / -1.01106527513471400E2
1.19999999999999996E1	35	57	9.96357753339342445E-2 / -1.00870676300542561E2
1.19999999999999996E1	35	58	9.94872852136897379E-2 / -1.00633024659057124E2
1.19999999999999996E1	35	59	9.93399068566218091E-2 / -1.00393571426881190E2
1.19999999999999996E1	35	60	9.91936515365444116E-2 / -1.00152315500415368E2
1.19999999999999996E1	35	61	9.90485307088045630E-2 / -9.99092558366448102E1
1.19999999999999996E1	35	62	9.89045560106221444E-2 / -9.96643914552338828E1
1.19999999999999996E1	35	63	9.87617392614319201E-2 / -9.94177214406655807E1
1.19999999999999996E1	35	64	9.86200924632270670E-2 / -9.91692449444261470E1
1.19999999999999996E1	35	65	9.84796278009034154E-2 / -9.89189611872340002E1
1.19999999999999996E1	35	66	9.83403576426033510E-2 / -9.86668694613142883E1
1.19999999999999996E1	35	67	9.82022945400587055E-2 / -9.84129691327177980E1
1.19999999999999996E1	35	68	9.80654512289316038E-2 / -9.81572596436849487E1
1.19999999999999996E1	35	69	9.79298406291525581E-2 / -9.78997405150547806E1
1.19999999999999996E1	35	70	9.77954758452543516E-2 / -9.76404113487179792E1
1.19999999999999996E1	35	71	9.76623701667011801E-2 / -9.73792718301151083E1
1.19999999999999996E1	35	72	9.75305370682122508E-2 / -9.71163217307785231E1
1.19999999999999996E1	35	73	9.73999902100778137E-2 / -9.68515609109185860E1
1.19999999999999996E1	35	74	9.72707434384678571E-2 / -9.65849893220535094E1
1.19999999999999996E1	35	75	9.71428107857314060E-2 / -9.63166070096825067E1
1.19999999999999996E1	35	76	9.70162064706859795E-2 / -9.60464141160020013E1
1.19999999999999996E1	35	77	9.68909448988953237E-2 / -9.57744108826641494E1
1.19999999999999996E1	35	78	9.67670406629353863E-2 / -9.55005976535776391E1
1.19999999999999996E1	35	79	9.66445085426462391E-2 / -9.52249748777496841E1
1.19999999999999996E1	35	80	9.65233635053693995E-2 / -9.49475431121689084E1
1.19999999999999996E1	35	81	9.64036207061693773E-2 / -9.46683030247284307E1
1.19999999999999996E1	35	82	9.62852954880377254E-2 / -9.43872553971882944E1
1.19999999999999996E1	35	83	9.61684033820788819E-2 / -9.41044011281765513E1
1.19999999999999996E1	35	84	9.60529601076763129E-2 / -9.38197412362280048E1
1.19999999999999996E1	35	85	9.59389815726374273E-2 / -9.35332768628598288E1
1.19999999999999996E1	35	86	9.58264838733165547E-2 / -9.32450092756830529E1
1.19999999999999996E1	35	87	9.57154832947139589E-2 / -9.29549398715485431E1
1.19999999999999996E1	35	88	9.56059963105501609E-2 / -9.26630701797268941E1
1.19999999999999996E1	35	89	9.54980395833137763E-2 / -9.23694018651203308E1
1.19999999999999996E1	35	90	9.53916299642817300E-2 / -9.20739367315060875E1
1.19999999999999996E1	35	91	9.52867844935102504E-2 / -9.17766767248090787E1
1.19999999999999996E1	35	92	9.51835203997958423E-2 / -9.14776239364030630E1
1.19999999999999996E1	35	93	9.50818551006037538E-2 / -9.11767806064385233E1
1.19999999999999996E1	35	94	9.49818062019635967E-2 / -9.08741491271954160E1
1.19999999999999996E1	35	95	9.48833914983300097E-2 / -9.05697320464595990E1
1.19999999999999996E1	35	96	9.47866289724074207E-2 / -9.02635320709206113E1
1.19999999999999996E1	35	97	9.46915367949368658E-2 / -8.99555520695892952E1
1.19999999999999996E1	35	98	9.45981333244439071E-2 / -8.96457950772331813E1
level	number	indep(index, 1)	GainTransducerContours[4, 35, ::]
1.19999999999999996E1	36	0	1.32031974925471718E-1 / -1.28488029003166981E2
1.19999999999999996E1	36	1	1.31750368749686553E-1 / -1.28325389976287063E2
1.19999999999999996E1	36	2	1.31469499968988512E-1 / -1.28162139990328350E2
1.19999999999999996E1	36	3	1.31189392487739331E-1 / -1.27998294898706577E2
1.19999999999999996E1	36	4	1.30910069762852266E-1 / -1.27833870812009254E2
1.19999999999999996E1	36	5	1.30631554797998617E-1 / -1.27668884099334745E2
1.19999999999999996E1	36	6	1.30353870137900807E-1 / -1.27503351389532638E2
1.19999999999999996E1	36	7	1.30077037862717626E-1 / -1.27337289572343670E2
1.19999999999999996E1	36	8	1.29801079582526735E-1 / -1.27170715799437328E2
1.19999999999999996E1	36	9	1.29526016431908575E-1 / -1.27003647485346516E2
1.19999999999999996E1	36	10	1.29251869064638059E-1 / -1.26836102308297560E2
1.19999999999999996E1	36	11	1.28978657648487571E-1 / -1.26668098210934366E2
1.19999999999999996E1	36	12	1.28706401860147812E-1 / -1.26499653400935852E2
1.19999999999999996E1	36	13	1.28435120880271070E-1 / -1.26330786351525637E2
1.19999999999999996E1	36	14	1.28164833388641997E-1 / -1.26161515801872914E2
1.19999999999999996E1	36	15	1.27895557559481654E-1 / -1.25991860757384200E2
1.19999999999999996E1	36	16	1.27627311056889736E-1 / -1.25821840489884895E2
1.19999999999999996E1	36	17	1.27360111030430634E-1 / -1.25651474537690566E2
1.19999999999999996E1	36	18	1.27093974110868357E-1 / -1.25480782705567417E2
1.19999999999999996E1	36	19	1.26828916406056180E-1 / -1.25309785064581436E2
1.19999999999999996E1	36	20	1.26564953496985799E-1 / -1.25138501951836778E2
1.19999999999999996E1	36	21	1.26302100434001940E-1 / -1.24966953970102801E2
1.19999999999999996E1	36	22	1.26040371733187584E-1 / -1.24795161987330427E2
1.19999999999999996E1	36	23	1.25779781372925159E-1 / -1.24623147136057821E2
1.19999999999999996E1	36	24	1.25520342790639261E-1 / -1.24450930812706018E2
1.19999999999999996E1	36	25	1.25262068879726129E-1 / -1.24278534676765329E2
1.19999999999999996E1	36	26	1.25004971986675262E-1 / -1.24105980649872838E2
1.19999999999999996E1	36	27	1.24749063908388624E-1 / -1.23933290914782579E2
1.19999999999999996E1	36	28	1.24494355889702790E-1 / -1.23760487914228823E2
1.19999999999999996E1	36	29	1.24240858621118533E-1 / -1.23587594349684515E2
1.19999999999999996E1	36	30	1.23988582236744715E-1 / -1.23414633180015465E2
1.19999999999999996E1	36	31	1.23737536312459562E-1 / -1.23241627620032501E2
1.19999999999999996E1	36	32	1.23487729864296369E-1 / -1.23068601138943268E2
1.19999999999999996E1	36	33	1.23239171347057397E-1 / -1.22895577458705141E2
1.19999999999999996E1	36	34	1.22991868653161474E-1 / -1.22722580552282068E2
1.19999999999999996E1	36	35	1.22745829111730198E-1 / -1.22549634641806682E2
1.19999999999999996E1	36	36	1.22501059487917607E-1 / -1.22376764196651178E2
1.19999999999999996E1	36	37	1.22257565982488048E-1 / -1.22203993931408461E2
1.19999999999999996E1	36	38	1.22015354231646733E-1 / -1.22031348803787099E2
1.19999999999999996E1	36	39	1.21774429307128051E-1 / -1.21858854012422380E2
1.19999999999999996E1	36	40	1.21534795716545596E-1 / -1.21686534994607065E2
1.19999999999999996E1	36	41	1.21296457404008939E-1 / -1.21514417423944621E2
1.19999999999999996E1	36	42	1.21059417751010789E-1 / -1.21342527207928197E2
1.19999999999999996E1	36	43	1.20823679577589083E-1 / -1.21170890485449645E2
1.19999999999999996E1	36	44	1.20589245143768453E-1 / -1.20999533624240918E2
1.19999999999999996E1	36	45	1.20356116151284143E-1 / -1.20828483218252880E2
1.19999999999999996E1	36	46	1.20124293745593191E-1 / -1.20657766084974716E2
1.19999999999999996E1	36	47	1.19893778518175931E-1 / -1.20487409262698097E2
1.19999999999999996E1	36	48	1.19664570509132018E-1 / -1.20317440007730458E2
1.19999999999999996E1	36	49	1.19436664870463871E-1 / -1.20147879143341552E2
1.19999999999999996E1	36	50	1.19210039177873650E-1 / -1.19978720962100693E2
1.19999999999999996E1	36	51	1.18984667024292978E-1 / -1.19809952906899331E2
1.19999999999999996E1	36	52	1.18760522441188532E-1 / -1.19641562182916994E2
1.19999999999999996E1	36	53	1.18537579898220224E-1 / -1.19473535759101668E2
1.19999999999999996E1	36	54	1.18315814302914912E-1 / -1.19305860369631622E2
1.19999999999999996E1	36	55	1.18095201000358729E-1 / -1.19138522515356771E2
1.19999999999999996E1	36	56	1.17875715772911427E-1 / -1.18971508465220266E2
1.19999999999999996E1	36	57	1.17657334839946803E-1 / -1.18804804257658359E2
1.19999999999999996E1	36	58	1.17440034857622466E-1 / -1.18638395701979205E2
1.19999999999999996E1	36	59	1.17223792918682301E-1 / -1.18472268379719292E2
1.19999999999999996E1	36	60	1.17008586552295601E-1 / -1.18306407645977418E2
1.19999999999999996E1	36	61	1.16794393723935830E-1 / -1.18140798630726174E2
1.19999999999999996E1	36	62	1.16581192835303193E-1 / -1.17975426240100290E2
1.19999999999999996E1	36	63	1.16368962724293512E-1 / -1.17810275157662048E2
1.19999999999999996E1	36	64	1.16157682665018158E-1 / -1.17645329845643154E2
1.19999999999999996E1	36	65	1.15947332367876799E-1 / -1.17480574546163852E2
1.19999999999999996E1	36	66	1.15737891979688423E-1 / -1.17315993282428832E2
1.19999999999999996E1	36	67	1.15529342083881770E-1 / -1.17151569859900073E2
1.19999999999999996E1	36	68	1.15321663700750565E-1 / -1.16987287867447054E2
1.19999999999999996E1	36	69	1.15114838287775667E-1 / -1.16823130678474785E2
1.19999999999999996E1	36	70	1.14908847740017706E-1 / -1.16659081452029700E2
1.19999999999999996E1	36	71	1.14703674390583910E-1 / -1.16495123133884015E2
1.19999999999999996E1	36	72	1.14499301011172028E-1 / -1.16331238457599428E2
1.19999999999999996E1	36	73	1.14295710812694518E-1 / -1.16167409945570332E2
1.19999999999999996E1	36	74	1.14092887445986801E-1 / -1.16003619910047684E2
1.19999999999999996E1	36	75	1.13890815002602142E-1 / -1.15839850454143911E2
1.19999999999999996E1	36	76	1.13689478015696710E-1 / -1.15676083472820412E2
1.19999999999999996E1	36	77	1.13488861461008006E-1 / -1.15512300653857913E2
1.19999999999999996E1	36	78	1.13288950757929552E-1 / -1.15348483478811392E2
1.19999999999999996E1	36	79	1.13089731770685242E-1 / -1.15184613223950238E2
1.19999999999999996E1	36	80	1.12891190809606390E-1 / -1.15020670961185356E2
1.19999999999999996E1	36	81	1.12693314632514130E-1 / -1.14856637558984254E2
1.19999999999999996E1	36	82	1.12496090446210983E-1 / -1.14692493683275809E2
1.19999999999999996E1	36	83	1.12299505908083752E-1 / -1.14528219798346198E2
1.19999999999999996E1	36	84	1.12103549127821656E-1 / -1.14363796167727427E2
1.19999999999999996E1	36	85	1.11908208669251241E-1 / -1.14199202855080739E2
1.19999999999999996E1	36	86	1.11713473552293041E-1 / -1.14034419725076264E2
1.19999999999999996E1	36	87	1.11519333255040642E-1 / -1.13869426444271138E2
1.19999999999999996E1	36	88	1.11325777715966723E-1 / -1.13704202481988181E2
1.19999999999999996E1	36	89	1.11132797336258005E-1 / -1.13538727111197235E2
1.19999999999999996E1	36	90	1.10940382982282237E-1 / -1.13372979409401586E2
1.19999999999999996E1	36	91	1.10748525988189650E-1 / -1.13206938259531831E2
1.19999999999999996E1	36	92	1.10557218158652071E-1 / -1.13040582350849728E2
1.19999999999999996E1	36	93	1.10366451771741936E-1 / -1.12873890179864800E2
1.19999999999999996E1	36	94	1.10176219581954093E-1 / -1.12706840051266455E2
1.19999999999999996E1	36	95	1.09986514823372827E-1 / -1.12539410078874313E2
1.19999999999999996E1	36	96	1.09797331212986760E-1 / -1.12371578186610477E2
1.19999999999999996E1	36	97	1.09608662954154035E-1 / -1.12203322109496062E2
1.19999999999999996E1	36	98	1.09420504740220403E-1 / -1.12034619394675916E2
level	number	indep(index, 1)	GainTransducerContours[4, 36, ::]
1.19999999999999996E1	37	0	1.58869771425715767E-1 / -1.40167929146404502E2
1.19999999999999996E1	37	1	1.58624221580900393E-1 / -1.40084865174101059E2
1.19999999999999996E1	37	2	1.58378368373541711E-1 / -1.40001509511961086E2
1.19999999999999996E1	37	3	1.58132189876472906E-1 / -1.39917847094711734E2
1.19999999999999996E1	37	4	1.57885664392222069E-1 / -1.39833862710421308E2
1.19999999999999996E1	37	5	1.57638770455706556E-1 / -1.39749540998881883E2
1.19999999999999996E1	37	6	1.57391486837049599E-1 / -1.39664866449937985E2
1.19999999999999996E1	37	7	1.57143792544521022E-1 / -1.39579823401759784E2
1.19999999999999996E1	37	8	1.56895666827606139E-1 / -1.39494396039060975E2
1.19999999999999996E1	37	9	1.56647089180204047E-1 / -1.39408568391260523E2
1.19999999999999996E1	37	10	1.56398039343958972E-1 / -1.39322324330588110E2
1.19999999999999996E1	37	11	1.56148497311727108E-1 / -1.39235647570132204E2
1.19999999999999996E1	37	12	1.55898443331182168E-1 / -1.39148521661831093E2
1.19999999999999996E1	37	13	1.55647857908561860E-1 / -1.39060929994405624E2
1.19999999999999996E1	37	14	1.55396721812559169E-1 / -1.38972855791233818E2
1.19999999999999996E1	37	15	1.55145016078360864E-1 / -1.38884282108166501E2
1.19999999999999996E1	37	16	1.54892722011836526E-1 / -1.38795191831284037E2
1.19999999999999996E1	37	17	1.54639821193881333E-1 / -1.38705567674593011E2
1.19999999999999996E1	37	18	1.54386295484915870E-1 / -1.38615392177663632E2
1.19999999999999996E1	37	19	1.54132127029546062E-1 / -1.38524647703206005E2
1.19999999999999996E1	37	20	1.53877298261387008E-1 / -1.38433316434586717E2
