level	number	indep(index, 1)	GainTransducerContours[0, 0, ::]
1.69999999999999996E1	17	58	8.15968951071111448E-1 / 1.01096560244332823E2
1.69999999999999996E1	17	59	8.15643338970220810E-1 / 1.01051376006184523E2
1.69999999999999996E1	17	60	8.15323734632444719E-1 / 1.01006956800752934E2
1.69999999999999996E1	17	61	8.15009960022737268E-1 / 1.00963285040960526E2
1.69999999999999996E1	17	62	8.14701838352530316E-1 / 1.00920343044611927E2
1.69999999999999996E1	17	63	8.14399194047455843E-1 / 1.00878113037172090E2
1.69999999999999996E1	17	64	8.14101852715708496E-1 / 1.00836577154469009E2
1.69999999999999996E1	17	65	8.13809641117066640E-1 / 1.00795717445321320E2
1.69999999999999996E1	17	66	8.13522387132585578E-1 / 1.00755515874090618E2
1.69999999999999996E1	17	67	8.13239919734975025E-1 / 1.00715954323158252E2
1.69999999999999996E1	17	68	8.12962068959677708E-1 / 1.00677014595326897E2
1.69999999999999996E1	17	69	8.12688665876660998E-1 / 1.00638678416146599E2
1.69999999999999996E1	17	70	8.12419542562935426E-1 / 1.00600927436165688E2
1.69999999999999996E1	17	71	8.12154532075808966E-1 / 1.00563743233105951E2
1.69999999999999996E1	17	72	8.11893468426894849E-1 / 1.00527107313962927E2
1.69999999999999996E1	17	73	8.11636186556879657E-1 / 1.00491001117030443E2
1.69999999999999996E1	17	74	8.11382522311063425E-1 / 1.00455406013850324E2
1.69999999999999996E1	17	75	8.11132312415687018E-1 / 1.00420303311086601E2
1.69999999999999996E1	17	76	8.10885394455048925E-1 / 1.00385674252324786E2
1.69999999999999996E1	17	77	8.10641606849430829E-1 / 1.00351500019796025E2
1.69999999999999996E1	17	78	8.10400788833831953E-1 / 1.00317761736026112E2
1.69999999999999996E1	17	79	8.10162780437531538E-1 / 1.00284440465409941E2
1.69999999999999996E1	17	80	8.09927422464478042E-1 / 1.00251517215710573E2
1.69999999999999996E1	17	81	8.09694556474523708E-1 / 1.00218972939484230E2
1.69999999999999996E1	17	82	8.09464024765503964E-1 / 1.00186788535430038E2
1.69999999999999996E1	17	83	8.09235670356176051E-1 / 1.00154944849665428E2
1.69999999999999996E1	17	84	8.09009336970021664E-1 / 1.00123422676927132E2
1.69999999999999996E1	17	85	8.08784869019921615E-1 / 1.00092202761697568E2
1.69999999999999996E1	17	86	8.08562111593710142E-1 / 1.00061265799257071E2
1.69999999999999996E1	17	87	8.08340910440615268E-1 / 1.00030592436661836E2
1.69999999999999996E1	17	88	8.08121111958594440E-1 / 1.00000163273647824E2
1.69999999999999996E1	17	89	8.07902563182565991E-1 / 9.99699588634604197E1
1.69999999999999996E1	17	90	8.07685111773551867E-1 / 9.99399597136103779E1
1.69999999999999996E1	17	91	8.07468606008730561E-1 / 9.99101462865558254E1
1.69999999999999996E1	17	92	8.07252894772408069E-1 / 9.98804990003104720E1
1.69999999999999996E1	17	93	8.07037827547916109E-1 / 9.98509982289781561E1
1.69999999999999996E1	17	94	8.06823254410439716E-1 / 9.98216243032139161E1
1.69999999999999996E1	17	95	8.06609026020781528E-1 / 9.97923575106113425E1
1.69999999999999996E1	17	96	8.06394993620067524E-1 / 9.97631780960168335E1
1.69999999999999996E1	17	97	8.06181009025402595E-1 / 9.97340662617702023E1
1.69999999999999996E1	17	98	8.05966924626477343E-1 / 9.97050021678723297E1

level	number	indep(index, 1)	GainTransducerContours[5, 0, ::]
1.80000000000000004E1	1	0	3.64956231667827691E-1 / 1.10267193536648334E2
1.80000000000000004E1	1	1	3.65018267575091926E-1 / 1.10398358382295392E2
1.80000000000000004E1	1	2	3.65085969356088924E-1 / 1.10531331051496440E2
1.80000000000000004E1	1	3	3.65159446022572221E-1 / 1.10666135371938834E2
1.80000000000000004E1	1	4	3.65238809357761873E-1 / 1.10802794877776289E2
1.80000000000000004E1	1	5	3.65324173962639698E-1 / 1.10941332798941694E2
1.80000000000000004E1	1	6	3.65415657302197694E-1 / 1.11081772050218097E2
1.80000000000000004E1	1	7	3.65513379751596545E-1 / 1.11224135220067533E2
1.80000000000000004E1	1	8	3.65617464642183165E-1 / 1.11368444559216950E2
1.80000000000000004E1	1	9	3.65728038307318704E-1 / 1.11514721969000230E2
1.80000000000000004E1	1	10	3.65845230127966303E-1 / 1.11662988989457124E2
1.80000000000000004E1	1	11	3.65969172577982560E-1 / 1.11813266787189192E2
1.80000000000000004E1	1	12	3.66100001269062503E-1 / 1.11965576142973799E2
1.80000000000000004E1	1	13	3.66237854995279832E-1 / 1.12119937439137596E2
1.80000000000000004E1	1	14	3.66382875777164152E-1 / 1.12276370646691759E2
1.80000000000000004E1	1	15	3.66535208905259191E-1 / 1.12434895312231076E2
1.80000000000000004E1	1	16	3.66695002983098606E-1 / 1.12595530544600519E2
1.80000000000000004E1	1	17	3.66862409969539982E-1 / 1.12758295001332742E2
1.80000000000000004E1	1	18	3.67037585220391760E-1 / 1.12923206874861037E2
1.80000000000000004E1	1	19	3.67220687529270062E-1 / 1.13090283878512876E2
1.80000000000000004E1	1	20	3.67411879167618194E-1 / 1.13259543232289728E2
1.80000000000000004E1	1	21	3.67611325923821886E-1 / 1.13431001648439844E2
1.80000000000000004E1	1	22	3.67819197141351184E-1 / 1.13604675316831139E2
1.80000000000000004E1	1	23	3.68035665755859887E-1 / 1.13780579890132261E2
1.80000000000000004E1	1	24	3.68260908331169734E-1 / 1.13958730468811154E2
1.80000000000000004E1	1	25	3.68738439967856380E-1 / 1.14321827191963532E2

level	number	indep(index, 1)	GainTransducerContours[5, 1, ::]
1.80000000000000004E1	2	0	3.76703577097177700E-1 / 1.01836787247016280E2
1.80000000000000004E1	2	1	3.76452720633363835E-1 / 1.01914657937043063E2
1.80000000000000004E1	2	2	3.76203857475423131E-1 / 1.01992497920449376E2
1.80000000000000004E1	2	3	3.75957019390600999E-1 / 1.02070295829149904E2
1.80000000000000004E1	2	4	3.75712237764351986E-1 / 1.02148040239418658E2
1.80000000000000004E1	2	5	3.75469543600354960E-1 / 1.02225719672561555E2
1.80000000000000004E1	2	6	3.75228967520686085E-1 / 1.02303322595614610E2
1.80000000000000004E1	2	7	3.74990539766148334E-1 / 1.02380837422067783E2
1.80000000000000004E1	2	8	3.74754290196760564E-1 / 1.02458252512613646E2
1.80000000000000004E1	2	9	3.74520248292408908E-1 / 1.02535556175921316E2
1.80000000000000004E1	2	10	3.74288443153660166E-1 / 1.02612736669434890E2
1.80000000000000004E1	2	11	3.74058903502739604E-1 / 1.02689782200196511E2
1.80000000000000004E1	2	12	3.73831657684676699E-1 / 1.02766680925693321E2
1.80000000000000004E1	2	13	3.73606733668616409E-1 / 1.02843420954728670E2
1.80000000000000004E1	2	14	3.73384159049302156E-1 / 1.02919990348316426E2
1.80000000000000004E1	2	15	3.73163961048728154E-1 / 1.02996377120599103E2
1.80000000000000004E1	2	16	3.72946166517964972E-1 / 1.03072569239788492E2
1.80000000000000004E1	2	17	3.72730801939158418E-1 / 1.03148554629129241E2
1.80000000000000004E1	2	18	3.72517893427704072E-1 / 1.03224321167884581E2
1.80000000000000004E1	2	19	3.72307466734598469E-1 / 1.03299856692344028E2
1.80000000000000004E1	2	20	3.72099547248967610E-1 / 1.03375148996852873E2
1.80000000000000004E1	2	21	3.71894160000774976E-1 / 1.03450185834862673E2
1.80000000000000004E1	2	22	3.71691329663709924E-1 / 1.03524954920002754E2
1.80000000000000004E1	2	23	3.71491080558256748E-1 / 1.03599443927172419E2
1.80000000000000004E1	2	24	3.71293436654947806E-1 / 1.03673640493652863E2
1.80000000000000004E1	2	25	3.71098416970485667E-1 / 1.03747538997381072E2
1.80000000000000004E1	2	26	3.70906022200531993E-1 / 1.03821160924916356E2
1.80000000000000004E1	2	27	3.70716249329103764E-1 / 1.03894534601535837E2
1.80000000000000004E1	2	28	3.70529096340837594E-1 / 1.03967688420779947E2
1.80000000000000004E1	2	29	3.70344562213397355E-1 / 1.04040650842116467E2
1.80000000000000004E1	2	30	3.70162646910785087E-1 / 1.04113450388601581E2
1.80000000000000004E1	2	31	3.69983351377560510E-1 / 1.04186115644535482E2
1.80000000000000004E1	2	32	3.69806677533969852E-1 / 1.04258675253110589E2
1.80000000000000004E1	2	33	3.69632628271992036E-1 / 1.04331157914049211E2
1.80000000000000004E1	2	34	3.69461207452302709E-1 / 1.04403592381229360E2
1.80000000000000004E1	2	35	3.69292419902159619E-1 / 1.04476007460295550E2
1.80000000000000004E1	2	36	3.69126271414214324E-1 / 1.04548432006252434E2
1.80000000000000004E1	2	37	3.68962768746251113E-1 / 1.04620894921039276E2
1.80000000000000004E1	2	38	3.68801919621855134E-1 / 1.04693425151082420E2
1.80000000000000004E1	2	39	3.68643732732015117E-1 / 1.04766051684823536E2
1.80000000000000004E1	2	40	3.68488217737658719E-1 / 1.04838803550221504E2
1.80000000000000004E1	2	41	3.68335385273124105E-1 / 1.04911709812225129E2
1.80000000000000004E1	2	42	3.68185246950570289E-1 / 1.04984799570214515E2
1.80000000000000004E1	2	43	3.68037815365324938E-1 / 1.05058101955408545E2
1.80000000000000004E1	2	44	3.67893104102171131E-1 / 1.05131646128236111E2
1.80000000000000004E1	2	45	3.67751127742575301E-1 / 1.05205461275668433E2
1.80000000000000004E1	2	46	3.67611901872855373E-1 / 1.05279576608510039E2
1.80000000000000004E1	2	47	3.67475443093286991E-1 / 1.05354021358645755E2
1.80000000000000004E1	2	48	3.67341769028152143E-1 / 1.05428824776241381E2
1.80000000000000004E1	2	49	3.67210898336725089E-1 / 1.05504016126894817E2
1.80000000000000004E1	2	50	3.67082850725196375E-1 / 1.05579624688735785E2
1.80000000000000004E1	2	51	3.66957646959534056E-1 / 1.05655679749470566E2
1.80000000000000004E1	2	52	3.66835308879279776E-1 / 1.05732210603369770E2
1.80000000000000004E1	2	53	3.66715859412277201E-1 / 1.05809246548195701E2
1.80000000000000004E1	2	54	3.66599322590330523E-1 / 1.05886816882066803E2
1.80000000000000004E1	2	55	3.66485723565792121E-1 / 1.05964950900256261E2
1.80000000000000004E1	2	56	3.66375088629072820E-1 / 1.06043677891921506E2
1.80000000000000004E1	2	57	3.66267445227073640E-1 / 1.06123027136762094E2
1.80000000000000004E1	2	58	3.66162821982534981E-1 / 1.06203027901602320E2
1.80000000000000004E1	2	59	3.66061248714296550E-1 / 1.06283709436895890E2
1.80000000000000004E1	2	60	3.65962756458467009E-1 / 1.06365100973149174E2
1.80000000000000004E1	2	61	3.65867377490493206E-1 / 1.06447231717259894E2
1.80000000000000004E1	2	62	3.65775145348128028E-1 / 1.06530130848768012E2
1.80000000000000004E1	2	63	3.65686094855287180E-1 / 1.06613827516015136E2
1.80000000000000004E1	2	64	3.65600262146789712E-1 / 1.06698350832209377E2
1.80000000000000004E1	2	65	3.65517684693974276E-1 / 1.06783729871391930E2
1.80000000000000004E1	2	66	3.65438401331184348E-1 / 1.06869993664301788E2
1.80000000000000004E1	2	67	3.65362452283112704E-1 / 1.06957171194135214E2
1.80000000000000004E1	2	68	3.65289879192997358E-1 / 1.07045291392195829E2
1.80000000000000004E1	2	69	3.65220725151658998E-1 / 1.07134383133432065E2
1.80000000000000004E1	2	70	3.65155034727369499E-1 / 1.07224475231857763E2
1.80000000000000004E1	2	71	3.65092853996541677E-1 / 1.07315596435852356E2
1.80000000000000004E1	2	72	3.65034230575227703E-1 / 1.07407775423336438E2
1.80000000000000004E1	2	73	3.64979213651416279E-1 / 1.07501040796819014E2
1.80000000000000004E1	2	74	3.64927854018111475E-1 / 1.07595421078312037E2
1.80000000000000004E1	2	75	3.64880204107186579E-1 / 1.07690944704108671E2
1.80000000000000004E1	2	76	3.64836318023991257E-1 / 1.07787640019420605E2
1.80000000000000004E1	2	77	3.64796251582703412E-1 / 1.07885535272870547E2
1.80000000000000004E1	2	78	3.64760062342405833E-1 / 1.07984658610835949E2
1.80000000000000004E1	2	79	3.64727809643873302E-1 / 1.08085038071638873E2
1.80000000000000004E1	2	80	3.64699554647051682E-1 / 1.08186701579578992E2
1.80000000000000004E1	2	81	3.64675360369211932E-1 / 1.08289676938804247E2
1.80000000000000004E1	2	82	3.64655291723758657E-1 / 1.08393991827015634E2
1.80000000000000004E1	2	83	3.64639415559674118E-1 / 1.08499673789001694E2
1.80000000000000004E1	2	84	3.64627800701575788E-1 / 1.08606750229998128E2
1.80000000000000004E1	2	85	3.64620517990367432E-1 / 1.08715248408868659E2
1.80000000000000004E1	2	86	3.64617640324458092E-1 / 1.08825195431102562E2
1.80000000000000004E1	2	87	3.64619242701527790E-1 / 1.08936618241624861E2
1.80000000000000004E1	2	88	3.64625402260812637E-1 / 1.09049543617414968E2
1.80000000000000004E1	2	89	3.64636198325884830E-1 / 1.09163998159929498E2
1.80000000000000004E1	2	90	3.64651712447899623E-1 / 1.09280008287325314E2
1.80000000000000004E1	2	91	3.64672028449282148E-1 / 1.09397600226479019E2
1.80000000000000004E1	2	92	3.64697232467821486E-1 / 1.09516800004798487E2
1.80000000000000004E1	2	93	3.64727413001146150E-1 / 1.09637633441823068E2
1.80000000000000004E1	2	94	3.64762660951544504E-1 / 1.09760126140608882E2
1.80000000000000004E1	2	95	3.64803069671099722E-1 / 1.09884303478895040E2
1.80000000000000004E1	2	96	3.64848735007104086E-1 / 1.10010190600048330E2
1.80000000000000004E1	2	97	3.64899755347716592E-1 / 1.10137812403782331E2
1.80000000000000004E1	2	98	3.64956231667827691E-1 / 1.10267193536648334E2

level	number	indep(index, 1)	GainTransducerContours[5, 2, ::]
1.80000000000000004E1	3	0	4.04660849908152009E-1 / 9.56197300162339126E1
1.80000000000000004E1	3	1	4.04391678541287014E-1 / 9.56588513690152986E1
1.80000000000000004E1	3	2	4.04122632465945664E-1 / 9.56984405768263890E1
1.80000000000000004E1	3	3	4.03853636100772206E-1 / 9.57385064723086643E1
1.80000000000000004E1	3	4	4.03584614103472550E-1 / 9.57790579424254318E1
1.80000000000000004E1	3	5	4.03315491376183122E-1 / 9.58201039295001422E1
1.80000000000000004E1	3	6	4.03046193070963810E-1 / 9.58616534322885983E1
1.80000000000000004E1	3	7	4.02776644595420219E-1 / 9.59037155070846481E1
1.80000000000000004E1	3	8	4.02506771618456050E-1 / 9.59462992688601446E1
1.80000000000000004E1	3	9	4.02236500076156300E-1 / 9.59894138924388862E1
1.80000000000000004E1	3	10	4.01965756177807254E-1 / 9.60330686137054634E1
1.80000000000000004E1	3	11	4.01694466412052886E-1 / 9.60772727308487617E1
1.80000000000000004E1	3	12	4.01422557553191517E-1 / 9.61220356056406011E1
1.80000000000000004E1	3	13	4.01149956667614838E-1 / 9.61673666647498848E1
1.80000000000000004E1	3	14	4.00876591120392156E-1 / 9.62132754010921332E1
1.80000000000000004E1	3	15	4.00602388582003943E-1 / 9.62597713752154682E1
1.80000000000000004E1	3	16	4.00327277035223794E-1 / 9.63068642167224098E1
1.80000000000000004E1	3	17	4.00051184782157776E-1 / 9.63545636257283888E1
1.80000000000000004E1	3	18	3.99774040451437651E-1 / 9.64028793743572621E1
1.80000000000000004E1	3	19	3.99495773005576149E-1 / 9.64518213082737930E1
1.80000000000000004E1	3	20	3.99216311748485042E-1 / 9.65013993482536669E1
1.80000000000000004E1	3	21	3.98935586333159709E-1 / 9.65516234917914140E1
1.80000000000000004E1	3	22	3.98653526769534849E-1 / 9.66025038147461679E1
1.80000000000000004E1	3	23	3.98370083649189288E-1 / 9.66540475817839351E1
1.80000000000000004E1	3	24	3.98085288656964220E-1 / 9.67062505366186898E1
1.80000000000000004E1	3	25	3.97799193665926065E-1 / 9.67591055101161324E1
1.80000000000000004E1	3	26	3.97511850478160422E-1 / 9.68126053011114251E1
1.80000000000000004E1	3	27	3.97223310818189113E-1 / 9.68667426752937111E1
1.80000000000000004E1	3	28	3.96933626326429190E-1 / 9.69215103641061937E1
1.80000000000000004E1	3	29	3.96642848552696137E-1 / 9.69769010636620621E1
1.80000000000000004E1	3	30	3.96351028949747963E-1 / 9.70329074336765984E1
1.80000000000000004E1	3	31	3.96058218866874423E-1 / 9.70895220964155925E1
1.80000000000000004E1	3	32	3.95764469543528508E-1 / 9.71467376356603829E1
1.80000000000000004E1	3	33	3.95469832103002528E-1 / 9.72045465956896670E1
1.80000000000000004E1	3	34	3.95174357546147892E-1 / 9.72629414802783998E1
1.80000000000000004E1	3	35	3.94878096745140095E-1 / 9.73219147517141359E1
1.80000000000000004E1	3	36	3.94581100437288512E-1 / 9.73814588298308692E1
1.80000000000000004E1	3	37	3.94283419218893050E-1 / 9.74415660910606718E1
1.80000000000000004E1	3	38	3.93985103539145731E-1 / 9.75022288675035398E1
1.80000000000000004E1	3	39	3.93686203694081183E-1 / 9.75634394460155896E1
1.80000000000000004E1	3	40	3.93386769820572679E-1 / 9.76251900673157635E1
1.80000000000000004E1	3	41	3.93086851890379396E-1 / 9.76874729251116136E1
1.80000000000000004E1	3	42	3.92786499704240688E-1 / 9.77502801652441455E1
1.80000000000000004E1	3	43	3.92485762886022549E-1 / 9.78136038848519718E1
1.80000000000000004E1	3	44	3.92184690876913544E-1 / 9.78774361315554486E1
1.80000000000000004E1	3	45	3.91883332929674255E-1 / 9.79417689026604954E1
1.80000000000000004E1	3	46	3.91581738102938504E-1 / 9.80065941443827526E1
1.80000000000000004E1	3	47	3.91279955255569734E-1 / 9.80719037510922576E1
1.80000000000000004E1	3	48	3.90978033041072237E-1 / 9.81376895645788316E1
1.80000000000000004E1	3	49	3.90676019902058247E-1 / 9.82039433733385714E1
1.80000000000000004E1	3	50	3.90373964064772938E-1 / 9.82706569118815132E1
1.80000000000000004E1	3	51	3.90071913533678494E-1 / 9.83378218600609877E1
1.80000000000000004E1	3	52	3.89769916086096746E-1 / 9.84054298424246454E1
1.80000000000000004E1	3	53	3.89468019266914744E-1 / 9.84734724275878115E1
1.80000000000000004E1	3	54	3.89166270383351698E-1 / 9.85419411276288493E1
1.80000000000000004E1	3	55	3.88864716499789775E-1 / 9.86108273975074034E1
1.80000000000000004E1	3	56	3.88563404432671122E-1 / 9.86801226345053450E1
1.80000000000000004E1	3	57	3.88262380745460822E-1 / 9.87498181776907913E1
1.80000000000000004E1	3	58	3.87961691743678516E-1 / 9.88199053074056799E1
1.80000000000000004E1	3	59	3.87661383469999121E-1 / 9.88903752447765427E1
1.80000000000000004E1	3	60	3.87361501699426114E-1 / 9.89612191512494910E1
1.80000000000000004E1	3	61	3.87062091934536445E-1 / 9.90324281281490926E1
1.80000000000000004E1	3	62	3.86763199400800062E-1 / 9.91039932162613901E1
1.80000000000000004E1	3	63	3.86464869041977144E-1 / 9.91759053954416814E1
1.80000000000000004E1	3	64	3.86167145515590526E-1 / 9.92481555842468133E1
1.80000000000000004E1	3	65	3.85870073188480589E-1 / 9.93207346395925761E1
1.80000000000000004E1	3	66	3.85573696132438748E-1 / 9.93936333564359842E1
1.80000000000000004E1	3	67	3.85278058119926037E-1 / 9.94668424674832252E1
1.80000000000000004E1	3	68	3.84983202619875442E-1 / 9.95403526429228336E1
1.80000000000000004E1	3	69	3.84689172793581680E-1 / 9.96141544901846920E1
1.80000000000000004E1	3	70	3.84396011490678280E-1 / 9.96882385537249149E1
1.80000000000000004E1	3	71	3.84103761245206599E-1 / 9.97625953148368261E1
1.80000000000000004E1	3	72	3.83812464271775911E-1 / 9.98372151914879957E1
1.80000000000000004E1	3	73	3.83522162461818450E-1 / 9.99120885381837986E1
1.80000000000000004E1	3	74	3.83232897379940374E-1 / 9.99872056458573510E1
1.80000000000000004E1	3	75	3.82944710260370202E-1 / 1.00062556741786213E2
1.80000000000000004E1	3	76	3.82657642003508602E-1 / 1.00138131989535717E2
1.80000000000000004E1	3	77	3.82371733172578665E-1 / 1.00213921488929203E2
1.80000000000000004E1	3	78	3.82087023990381969E-1 / 1.00289915276045294E2
1.80000000000000004E1	3	79	3.81803554336158868E-1 / 1.00366103323242273E2
1.80000000000000004E1	3	80	3.81521363742558250E-1 / 1.00442475539209353E2
1.80000000000000004E1	3	81	3.81240491392716807E-1 / 1.00519021769045613E2
1.80000000000000004E1	3	82	3.80960976117449901E-1 / 1.00595731794365717E2
1.80000000000000004E1	3	83	3.80682856392558300E-1 / 1.00672595333433490E2
1.80000000000000004E1	3	84	3.80406170336249172E-1 / 1.00749602041322506E2
1.80000000000000004E1	3	85	3.80130955706676765E-1 / 1.00826741510104112E2
1.80000000000000004E1	3	86	3.79857249899602500E-1 / 1.00904003269063192E2
1.80000000000000004E1	3	87	3.79585089946178567E-1 / 1.00981376784940990E2
1.80000000000000004E1	3	88	3.79314512510854618E-1 / 1.01058851462205546E2
1.80000000000000004E1	3	89	3.79045553889412634E-1 / 1.01136416643349536E2
1.80000000000000004E1	3	90	3.78778250007128481E-1 / 1.01214061609215467E2
1.80000000000000004E1	3	91	3.78512636417065718E-1 / 1.01291775579348142E2
1.80000000000000004E1	3	92	3.78248748298501347E-1 / 1.01369547712374586E2
1.80000000000000004E1	3	93	3.77986620455486033E-1 / 1.01447367106410935E2
1.80000000000000004E1	3	94	3.77726287315541809E-1 / 1.01525222799496628E2
1.80000000000000004E1	3	95	3.77467782928497897E-1 / 1.01603103770055592E2
1.80000000000000004E1	3	96	3.77211140965467262E-1 / 1.01680998937384315E2
1.80000000000000004E1	3	97	3.76956394717965981E-1 / 1.01758897162166817E2
1.80000000000000004E1	3	98	3.76703577097177700E-1 / 1.01836787247016280E2

level	number	indep(index, 1)	GainTransducerContours[5, 3, ::]
1.80000000000000004E1	4	0	4.44259758168310270E-1 / 9.28218616059183077E1
1.80000000000000004E1	4	1	4.43627171137320087E-1 / 9.28486448982931201E1
1.80000000000000004E1	4	2	4.42998741185986500E-1 / 9.28754700649290577E1
1.80000000000000004E1	4	3	4.42374596014456856E-1 / 9.29023304895278379E1
1.80000000000000004E1	4	4	4.41754863230466110E-1 / 9.29292194852087583E1
1.80000000000000004E1	4	5	4.41139670348765289E-1 / 9.29561302945901957E1
1.80000000000000004E1	4	6	4.40529144790609983E-1 / 9.29830560899215541E1
1.80000000000000004E1	4	7	4.39923413883309333E-1 / 9.30099899732664781E1
1.80000000000000004E1	4	8	4.39322604859837895E-1 / 9.30369249767388595E1
1.80000000000000004E1	4	9	4.38726844858510390E-1 / 9.30638540627923838E1
1.80000000000000004E1	4	10	4.38136260922724219E-1 / 9.30907701245650898E1
1.80000000000000004E1	4	11	4.37550980000766998E-1 / 9.31176659862795653E1
1.80000000000000004E1	4	12	4.36971128945695408E-1 / 9.31445344037005718E1
1.80000000000000004E1	4	13	4.36396834515282972E-1 / 9.31713680646503306E1
1.80000000000000004E1	4	14	4.35828223372041457E-1 / 9.31981595895831916E1
1.80000000000000004E1	4	15	4.35265422083315379E-1 / 9.32249015322203078E1
1.80000000000000004E1	4	16	4.34708557121452621E-1 / 9.32515863802455591E1
1.80000000000000004E1	4	17	4.34157754864052592E-1 / 9.32782065560637186E1
1.80000000000000004E1	4	18	4.33613141594292095E-1 / 9.33047544176215382E1
1.80000000000000004E1	4	19	4.33074843501333095E-1 / 9.33312222592930318E1
1.80000000000000004E1	4	20	4.32542986680811570E-1 / 9.33576023128296306E1
1.80000000000000004E1	4	21	4.32017661879866655E-1 / 9.33838889614553480E1
1.80000000000000004E1	4	22	4.31498818792216721E-1 / 9.34100854185860285E1
1.80000000000000004E1	4	23	4.30986371931791545E-1 / 9.34361971561041749E1
1.80000000000000004E1	4	24	4.30480235903128783E-1 / 9.34622297002966462E1
1.80000000000000004E1	4	25	4.29980325400939023E-1 / 9.34881886311858601E1
1.80000000000000004E1	4	26	4.29486555209708065E-1 / 9.35140795818666604E1
1.80000000000000004E1	4	27	4.28998840203336140E-1 / 9.35399082378494384E1
1.80000000000000004E1	4	28	4.28517095344816834E-1 / 9.35656803364101108E1
1.80000000000000004E1	4	29	4.28041235685954824E-1 / 9.35914016659475934E1
1.80000000000000004E1	4	30	4.27571176367125005E-1 / 9.36170780653491619E1
1.80000000000000004E1	4	31	4.27106832617073096E-1 / 9.36427154233643577E1
1.80000000000000004E1	4	32	4.26648119752758781E-1 / 9.36683196779881122E1
1.80000000000000004E1	4	33	4.26194953179244163E-1 / 9.36938968158533214E1
1.80000000000000004E1	4	34	4.25747248389624744E-1 / 9.37194528716338127E1
1.80000000000000004E1	4	35	4.25304920965007760E-1 / 9.37449939274579513E1
1.80000000000000004E1	4	36	4.24867886574536158E-1 / 9.37705261123334743E1
1.80000000000000004E1	4	37	4.24436060975461693E-1 / 9.37960556015840119E1
1.80000000000000004E1	4	38	4.24009360013265013E-1 / 9.38215886162981683E1
1.80000000000000004E1	4	39	4.23587699621826008E-1 / 9.38471314227911435E1
1.80000000000000004E1	4	40	4.23170995823644347E-1 / 9.38726903320797135E1
1.80000000000000004E1	4	41	4.22759164730112413E-1 / 9.38982716993711009E1
1.80000000000000004E1	4	42	4.22352122541838870E-1 / 9.39238819235659506E1
1.80000000000000004E1	4	43	4.21949785549025869E-1 / 9.39495274467762442E1
1.80000000000000004E1	4	44	4.21552070131902035E-1 / 9.39752147538582960E1
1.80000000000000004E1	4	45	4.21158892761207859E-1 / 9.40009503719615047E1
1.80000000000000004E1	4	46	4.20770169998738552E-1 / 9.40267408700932705E1
1.80000000000000004E1	4	47	4.20385818497943120E-1 / 9.40525928587004145E1
1.80000000000000004E1	4	48	4.20005755004580816E-1 / 9.40785129892678285E1
1.80000000000000004E1	4	49	4.19629896357437460E-1 / 9.41045079539342488E1
1.80000000000000004E1	4	50	4.19258159489097970E-1 / 9.41305844851263984E1
1.80000000000000004E1	4	51	4.18890461426783389E-1 / 9.41567493552110513E1
1.80000000000000004E1	4	52	4.18526719293244653E-1 / 9.41830093761659626E1
1.80000000000000004E1	4	53	4.18166850307721383E-1 / 9.42093713992699655E1
1.80000000000000004E1	4	54	4.17810771786961777E-1 / 9.42358423148126079E1
1.80000000000000004E1	4	55	4.17458401146307079E-1 / 9.42624290518236307E1
1.80000000000000004E1	4	56	4.17109655900839638E-1 / 9.42891385778227331E1
1.80000000000000004E1	4	57	4.16764453666597134E-1 / 9.43159778985901731E1
1.80000000000000004E1	4	58	4.16422712161851827E-1 / 9.43429540579582060E1
1.80000000000000004E1	4	59	4.16084349208458626E-1 / 9.43700741376241226E1
1.80000000000000004E1	4	60	4.15749282733269254E-1 / 9.43973452569848170E1
1.80000000000000004E1	4	61	4.15417430769616480E-1 / 9.44247745729937193E1
1.80000000000000004E1	4	62	4.15088711458866921E-1 / 9.44523692800400028E1
1.80000000000000004E1	4	63	4.14763043052045344E-1 / 9.44801366098506001E1
1.80000000000000004E1	4	64	4.14440343911530196E-1 / 9.45080838314153837E1
1.80000000000000004E1	4	65	4.14120532512820638E-1 / 9.45362182509357751E1
1.80000000000000004E1	4	66	4.13803527446378094E-1 / 9.45645472117969987E1
1.80000000000000004E1	4	67	4.13489247419540362E-1 / 9.45930780945645289E1
1.80000000000000004E1	4	68	4.13177611258512734E-1 / 9.46218183170048732E1
1.80000000000000004E1	4	69	4.12868537910433009E-1 / 9.46507753341309765E1
1.80000000000000004E1	4	70	4.12561946445514849E-1 / 9.46799566382725644E1
1.80000000000000004E1	4	71	4.12257756059269020E-1 / 9.47093697591718708E1
1.80000000000000004E1	4	72	4.11955886074802624E-1 / 9.47390222641046620E1
1.80000000000000004E1	4	73	4.11656255945198701E-1 / 9.47689217580274246E1
1.80000000000000004E1	4	74	4.11358785255977111E-1 / 9.47990758837502945E1
1.80000000000000004E1	4	75	4.11063393727636672E-1 / 9.48294923221364883E1
1.80000000000000004E1	4	76	4.10770001218280534E-1 / 9.48601787923285045E1
1.80000000000000004E1	4	77	4.10478527726325293E-1 / 9.48911430520008814E1
1.80000000000000004E1	4	78	4.10188893393296805E-1 / 9.49223928976405062E1
1.80000000000000004E1	4	79	4.09901018506708859E-1 / 9.49539361648540492E1
1.80000000000000004E1	4	80	4.09614823503033065E-1 / 9.49857807287031264E1
